BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
A2M,89.601311231687,218.232869715821,447.003510381957,178.117551397922,101.154152761717,61.4381906758287,165.583697021229,417.369098601306,311.147737676529,112.577329120796,236.194312116454,139.406575775326,290.998365381801,154.995061172626,79.1280295793844,230.626857338729,139.129061902771,79.1604793587056,190.580821161217,90.7580234657887,172.441732614798,285.004244297368,365.786786325349,265.747524352913
ABCF1,29.6140959428834,31.0750379027873,26.1035625335767,27.4814229051194,36.5186204935571,25.2883012713781,37.298597601943,25.538842118134,30.1149242961742,33.2279158282928,42.8095337409151,34.5789025900623,27.9561885594718,25.4512918962472,39.1697954243955,29.6865820667397,26.4685229678141,55.8791203161478,24.767339599256,45.1935052156951,33.1066202434756,24.6716609433785,25.4877193486626,24.8458559786729
ACVR1C,0.773415554900176,0.356293791569797,0.299792799195811,0.09031092591211,0.339890639384135,0.435094161533197,0.338246042629194,0.0629426349419163,0.143660853831107,0.146918898115065,6.18340487034951,0.21662488411813,1.91778946805499,0.18087317736196,0.113028365518936,0.0616821938458563,0.389305552348664,0.0279219058053549,0.0643288295020426,0.267578975627865,9.56216611850868,0.0803628253468991,0.519323961310891,0.106779740316199
ADAM12,5.39368223446223,7.31118198359429,15.3805905952557,0.974752851519105,4.0029013915387,2.01553231325158,13.8653726031381,0.828486215033246,12.8156095892152,11.8156941250285,6.15740357660692,1.07344491502202,32.6608482945545,8.86698625771564,11.8089573138473,4.85428096155514,8.04353182846009,4.1236166226791,1.25470299754952,12.5870441550018,7.51672759912115,5.79856047663219,62.0512223798121,5.52827934592379
ADGRE1,0.762588100443572,0.277807075430462,0.221988971377878,0.402129352901398,0.17485165048508,2.50548190421457,0.697206160879968,0.240737488764297,0.847806388569613,0.454741034982068,2.17261650865346,0.179905482225087,0.479820396352058,0.117860164140434,0.368256418858832,0.550012339056672,0.256240797271836,0.236527305160973,0.790722212502009,0.321734232808033,0.445230001833787,0.392743796688834,0.416687412028207,0.359494439720056
ADM,4.9398594603004,1.62722887664589,3.8208215050505,2.61616790088399,3.15131426376931,0.851621972563079,1.96590822624756,3.27817480604179,4.74311544139144,6.81537271075743,49.4500486172677,1.59625767524276,2.80569866972654,3.9651150484636,3.48442890692684,7.9302047170155,3.74072063089688,2.00027517726589,6.59324250861199,1.08488961379414,5.38471825362316,6.56355002852913,5.18863674577946,4.80706836750114
ADORA2A,3.73242292566406,0.953336449151918,0.925348720390745,0.970134551307053,0.64238456605433,0.434776907035344,0.587926809659033,1.33548139141789,1.78448747141305,0.946935918518403,1.10472648891318,1.48616370788826,0.9944023474302,0.592142897410874,0.99193267421498,0.478267732640249,0.651737628457773,0.308511382146986,1.25193219796178,0.439955597454343,0.529788854133276,0.857664796160926,0.802899095407143,0.81931801095658
AKT1,24.9706630155076,26.420191197901,34.142411041519,33.4726143132748,36.3869032118515,49.1035179275637,32.5670558465708,32.9568412543425,33.0019784738649,44.2561354311589,24.6855664705044,31.9234303047739,34.0060077799856,31.7673597738467,31.0341297368419,37.069761376243,27.0628962384858,51.9176420026877,31.5448238929148,40.8625555650401,41.6185998037149,32.07176412913,35.0533270280121,31.194464527413
ALDOA,132.074808857751,210.454870534722,204.686970190506,188.254982738066,298.052405815226,209.688686991941,231.855677236046,196.097106972946,172.320541149949,253.316896766225,182.872965666741,565.879321097863,208.228476120429,177.799883224639,342.290538883506,183.762779642358,170.33359552115,142.938667626735,149.498594100051,246.794789842951,274.3937488942,187.019633626348,212.062172543943,168.108320090529
ALDOC,9.27789404292458,6.78599190133034,6.18088117424419,4.52684639404674,6.84211471567942,2.55432398539153,3.44132250129334,6.87362199326047,4.00220656918571,4.94290496264557,8.69763111619483,11.802553543277,3.8336230630873,5.91279815995571,4.42621943741492,4.52807709061888,6.77033442851411,0.699794500683634,6.05388547607446,3.54054814259837,14.2050769069949,7.48321110461705,4.24421382933276,5.52688084368602
