WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
CSF2,3.80032410938424,1.94506706272786,0,1.03744250115868,0,0,0,0,1.57334961875346,0.929547122597116,5.90852997631482,0,2.14646653090265,0,2.23189821879415,1.30253274561091,1.42776413799153,2.19181805042844,8.33895985299843,0.580652170466679,0.728722739858723,6.54480760121946,1.29959749348795,2.07546525668234,102.101587081422,9.57863792014416,0.787764551629656,0,0,0,1.34174403679083,2.75371896360665,1.02239595978826,0,2.90209875118042,1.01921317665917,0,3.42208452868581,0,1.49817185398979,1.22410605776681,3.76269659335842,4.81380508059891,0,0,0,0,0
CSF3,72.2061580783006,0.648355687575954,41.8936752728455,1.03744250115868,9.82171398843735,3.04813974580175,6.60454677144449,3.1977993305086,0.786674809376728,1.85909424519423,44.3139748223611,13.4606477400575,10.7323326545133,1.68732281807693,3.71983036465692,9.11772921927638,2.85552827598307,6.57545415128532,119.311271742901,7.54847821606682,26.9627413747728,0.818100950152433,39.6377235513826,0.518866314170585,75.2327483757846,127.259046653344,189.851256942747,0,6.7728835817471,6.32391596323447,7.37959220234957,0,9.20156363809434,4.76605470882066,4.35314812677063,2.03842635331834,5.06793863014336,11.9772958504003,16.34681360987,1.49817185398979,0,3.76269659335842,4.81380508059891,11.413302482419,6.65498142246437,1.83128974410551,10.3686137936814,13.6029462286787
CSF3R,691.658987907932,294.353482159483,1256.81025818537,1396.39760655958,660.01918002299,345.963861148498,1246.93843044872,102.969138442377,280.842906947492,316.04602168302,316.106353732843,553.809507019508,886.490677262796,254.785745529617,336.272664964986,375.129430735942,1002.29042487006,620.284508271249,1316.91419832352,1245.49890565103,518.121868039552,576.761169857465,693.335262775824,374.621478831162,589.77100958874,1777.52152260961,542.769776072833,2190.01516224318,1444.12928815252,625.013694366341,662.150682156275,380.013216977717,629.795911229568,233.536680732212,284.405677615681,244.611162398201,849.386514412028,172.815268698633,365.078837287097,280.15813669609,978.06074015568,1012.91792293209,548.773779188276,467.945401779178,384.325177147317,351.607630868257,823.564181326692,503.309010461111
ICAM2,380.032410938424,188.671505084603,397.423784345102,272.847377804732,161.076109410373,149.358847544286,281.353692463535,164.366885588142,210.042174103586,171.036670557869,561.310347749908,480.737419287767,607.450028245451,170.41960462577,218.726025441827,156.303929473309,150.629116558107,116.166356672707,322.012142015785,250.261085471139,377.478379246819,86.7187007161579,185.192642822033,146.839166910275,345.936298335081,418.723314794873,257.599008382898,122.172353449251,371.756054375896,189.717478897034,269.019679376561,282.256193769681,459.055785944929,202.080719653996,79.8077156574615,96.8252517826211,166.228387068702,185.648085681205,155.839623080761,221.729434390488,277.872075113066,176.846739887846,219.02813116725,179.759514098099,329.421580411986,241.730246221927,327.351949771941,175.478006349955
IGF2R,15557.260129116,8724.92248770961,19884.7763551814,15796.099522642,20114.8702483197,23641.3718684384,28083.8537815362,23453.9394096823,15653.2553569781,16652.8367013273,18136.2327622983,16666.2048518683,20455.8260395023,17720.2642354439,12275.4402033678,10025.5945429672,18019.0973035222,22622.8500074972,24689.7357493777,14314.2373063446,19889.758461704,19528.8877810887,28208.4133949028,27422.0847039154,15485.8551879941,29753.9861336592,16990.5058495484,14092.2275792661,23505.6687417634,17224.239111863,13342.9735738664,9666.93042174113,16516.8067303793,10271.8011084503,23090.548713767,20403.6285835399,27852.3771235419,19969.574267146,13791.2617488603,10081.1984054973,12438.1416529685,13988.9533947879,15857.877386763,16881.2254800379,14750.7663228923,18460.3162654556,15172.2444412398,15697.7999478952
IL2RB,494.042134219951,350.112071291015,669.166542871667,467.886568022563,119.824910658936,160.027336654592,556.102838155626,70.3515852711893,123.507945072146,132.925238531388,389.962978436778,332.670294147135,764.142085001345,114.737951629231,682.960854951011,531.433360209252,248.430960010527,266.305893127056,261.073589243874,210.776737879404,257.967849909988,341.148096213564,526.336984862621,415.093051336468,212.263825774535,1514.79316822851,107.135979021633,74.7169764896244,1295.12584935408,415.270481585731,97.9473146857306,904.596679544783,707.498004173476,179.203657051657,75.4545675306909,147.785910615579,409.489441315584,142.872029072632,212.50857692831,106.370201633275,1301.22473940612,945.941923570307,418.801042012105,247.288220452411,123.117156315591,198.694937235448,309.577183268487,48.9706064232432
ITGA4,1230.03823673737,688.553740205663,1407.40103686884,1694.14360439212,911.455058126987,2135.22189193412,2081.7531423593,514.206132345783,578.992659701272,1044.81096579916,1270.33394490769,1609.50887977545,2893.43688365678,668.179835958465,2926.01856483914,1251.73396853209,1142.21131039323,1711.80989738461,1498.44693973879,1356.98412238063,1023.85544950151,2060.79629343398,2293.1397772595,2234.23834881854,1229.24937078291,6300.00699776339,519.136839523943,1351.97339891361,3704.01477659547,1886.63492903162,1007.64977162991,2131.37847783154,2744.11075607169,982.76048095882,340.996603263699,922.387924876548,1064.26711233011,926.529386141682,1022.22074440387,865.943331606096,4641.81017105174,4487.39195723925,1748.61469552755,1530.33364118435,1272.76519704631,1533.70516068836,1405.6877843148,1040.62538649392
ITGAX,8270.77203672324,1440.64633779377,7390.27077042872,4692.35243274069,4103.51210436913,2411.07853892918,8839.5253989013,989.399112859361,2518.14606481491,1224.2135604604,1820.81198770102,3695.90927948436,4413.13518753586,757.607945316543,3552.43799824736,1962.91684763564,1718.31414007281,3150.73844749088,12610.4316730843,2744.74280979599,2577.4923308803,3634.82252152726,3363.35831314683,3049.37732838053,3111.41152211281,15630.9687088295,1018.57956525715,3175.47150080904,11408.5461221429,3118.74455586847,2058.90622445553,2985.0313565496,4840.02247363762,1436.48888923855,654.423268391185,793.967064617493,2674.85800898967,852.954568774937,2699.40382077653,1826.27149001355,6274.76765211266,6890.25000175794,3208.40108621917,2755.36144096398,2241.06499401488,2923.65407646444,4559.2276081359,1934.33895371811
P4HA1,2302.99641028685,2016.38618836122,962.422269781586,963.784083576409,3930.64993817263,3677.58060330981,3370.96067214527,2772.49201955096,3500.70290172644,3214.37394994083,1961.63195213652,2590.21321512249,2262.3757235714,3568.68776023271,4841.73120263745,2955.44679979116,2330.11107320218,4063.63066549433,2530.55358615991,3175.0060681118,1904.8812419907,4094.59525551293,2048.16564973702,4932.86204881975,1837.15684649795,3657.67130864934,1911.11680225355,8837.80669207679,2584.23135774662,2387.27827612101,4998.66740906424,1367.2214654307,2499.7581216823,2969.25208359527,1700.62986819173,3697.70540491946,2003.86293435869,1933.47775870748,1381.85064382101,2669.7422438098,1912.05366223175,2592.49795282395,2168.61918880981,4425.50803755796,3064.61894504484,3502.34163560178,2137.41567204032,5603.05355159274
PC,1357.9824817533,1196.86459926521,1367.77188458371,1525.04047670325,828.952660624113,493.798638819883,1412.05209973483,1935.30815482381,1065.94436670547,818.931015008059,517.981127923599,1109.54196371617,1687.12269328949,637.808025233081,417.364966914507,836.226022682205,1067.25369314867,680.559504658031,754.996595921473,836.719777642484,881.025792489197,1218.97041572712,718.677413898839,530.800239396508,1101.62238693113,670.504654410092,642.02810957817,579.56141223033,869.939268944405,2273.44778878279,695.02341105765,1268.08758274086,931.402719367105,754.943065877193,2944.17918307254,2446.11162398201,2980.96150225033,614.264172899102,517.649097645884,635.224866091669,585.122695612534,729.963139111534,531.92546140618,590.638403465182,918.387436300083,545.724343743441,1066.48599020723,1107.27982301444
POLR2A,25035.2684579203,20648.1835822314,20504.1233923232,17113.6514991135,38776.1268263507,24990.1737059556,21901.9980034642,24099.2553145789,25026.4857107019,22916.1252133867,21448.9485690188,24315.6986675753,26397.2453970408,20887.3691649743,34813.1484167512,44398.1311668935,27077.5468770095,30317.2272735262,33332.1054493352,28267.3089626589,26663.9650514307,21455.5155186977,22153.5886727424,20429.3233878384,17227.627657087,23261.0380006472,37119.4656727894,35989.3501350834,19998.0675890386,18887.4290101936,13707.9279518735,16889.9352632814,15653.9045403181,9959.14791955165,10263.2722335496,12343.6907825192,14260.1657174974,25584.3594575873,32616.2523019866,15452.1445020506,16210.8365230058,18227.2548375469,23900.5422251736,20770.3083009221,17384.4752208326,17580.3815434129,19229.3348956531,18017.1022798849
PRLR,34.2029169844582,18.8023149397027,1071.11937319221,1009.43155362739,504.83609900568,289.573275851166,132.09093542889,137.50537121187,172.281783253503,112.475201834251,154.606534380238,67.3032387002874,77.2727951124955,123.174565719616,105.643182356257,13.0253274561091,117.076659315306,80.0013588406381,408.609032796923,192.776520594937,153.760498110191,116.170334921645,93.5710195311327,59.1507598154466,315.708854791239,221.677049009051,835.030424727436,85.82355407592,220.494987716878,313.560833177043,32.8727289013753,123.917353362299,59.2989656677191,37.1752267288011,60.9440737747888,88.6715463693477,147.983808000186,260.933945312293,52.309803551584,205.249543996601,46.5160301951387,72.9963139111534,168.483177820962,85.5997686181424,61.5585781577954,120.865123110963,65.1741438459972,42.1691333089039
PTGER4,521.911177688769,335.848246164344,1372.30093055916,844.478195943162,377.153817155994,306.338044453076,607.618302972893,86.980141789834,283.202931375622,226.809497913696,278.685663882849,667.263537971421,1481.06190632283,266.597005256155,647.250483450305,261.809081867793,334.810690359015,301.374981933911,549.729891847666,342.004128404874,217.888099217758,326.422279110821,469.154695149151,303.017927475621,667.018920867447,1602.36928635555,308.015939687196,1229.80104546436,1163.43089082011,279.306288376189,136.857891752665,389.65123335034,745.326654685642,191.595399294591,491.905738325081,378.128088540552,285.831738740086,207.891635117663,215.777939650284,172.289763208825,647.552104558642,478.615006675191,652.270588421152,296.745864542894,512.433569529756,461.485015514588,453.256545838072,110.183864452297
PTGS2,628.320252751528,370.21109760587,515.178979706614,528.058233089766,1551.8308101731,121.92558983207,393.630987578091,85.7010220576305,342.990216888254,104.109277730877,195.966244214441,557.65540637381,1079.67266504403,474.137711879618,610.796145876667,31.2607858946619,327.671869669057,206.030896740273,1391.96483700051,262.454781050939,424.116634597777,220.069155591004,1169.63774413916,294.197200134721,1598.69590298542,1826.78308905607,2153.74828415548,3970.09664266491,457.545913078026,49.5373417120034,144.237483955014,159.715699889185,359.883377845468,42.8944923793859,227.814751967663,464.761208556581,65.8832021918637,746.869948385677,394.503101784863,136.33363871307,157.909681451918,74.5013925484968,614.963599046511,116.035241904593,582.310874465632,377.245687285735,349.570407901258,16.3235354744144
RPL7A,13906.6526909401,11490.8078509086,25509.8514566813,23923.4240767191,16252.9723080661,18749.1075764266,18783.3310179881,14645.9209337294,17092.8702581376,20612.7074435911,25707.0291719497,13535.6427774664,22735.3734953209,18007.109114517,10103.0592704082,13675.291296169,18361.0468145711,11999.1079170705,24479.9788361522,12699.4436202767,19280.5462511821,15066.1470980072,16228.7236999308,16237.9213019684,27690.3534490622,19934.5138886657,30270.6406609212,12777.6126685973,22208.2852645487,22379.2846078929,27775.443305607,42438.9398076238,30808.8798522594,33506.317813951,37709.8711728384,30125.9030756917,16005.5637817188,24621.0426627622,35185.9714014582,16980.2797931202,26066.1143940864,21819.8775448855,23247.0681854823,24387.3740793088,23555.3067448126,22042.3190049259,16308.3482669189,13069.7107365145
RPL23,17941.330120403,19241.2517401916,17612.327537003,18574.3705407449,24241.9544662611,28952.7553754979,23174.0337116444,15521.4783904227,13280.6441318979,15810.6670082544,43324.2960513284,44398.985095741,29095.3538263855,30842.5737916283,20944.1328851643,16298.5922458293,15920.2840206746,14540.5209465423,38989.1275219193,18985.0033655785,28397.5964495546,21443.2440044454,19308.1199607505,20191.1637496341,16432.3100314002,21884.4508938379,36048.8936471247,12588.8008496302,20141.8032294957,13391.4190451459,26435.7118848713,17179.0757544601,24384.14364095,18808.7583028899,26349.6056113426,27268.0293283394,35314.409962565,40472.1381996349,25128.3218810922,19465.7468988893,22949.5403710121,20344.900480289,32704.991717589,31223.9422662777,22630.2643270901,24803.903939037,28146.3427582191,26147.5832407661
CD44,4912.5522987307,1517.80066461531,2960.8638064457,2325.94608759775,2632.21934890121,1912.7076904906,3308.87793249369,1078.2979342475,1374.32089198114,1011.34726938566,2848.89620357979,3545.91920466657,3582.45264007653,1513.52856781501,3231.044654741,1652.91405418025,1699.75320627892,2183.05077822673,3053.98368154812,1974.79803175717,1481.49333013278,1407.95173521234,2889.00522802372,1955.08827179476,3833.51156232681,5915.49310411189,1603.10086256635,5782.48816697404,3792.06226315818,1422.35409873082,1481.95628863547,1177.21485694184,2791.14097022195,937.959566695906,544.143515846329,1039.59744019235,4031.03838641603,1357.71203675609,797.724504161656,1294.42048184717,2824.01267526803,2128.18119320352,2143.34671213667,1434.27167862399,1969.87450104945,2448.43438786906,1584.9166798913,624.375231896351
CCL3/L1,149.479414969113,75.2092597588107,372.514031480167,377.629070421758,261.257592092434,83.8238430095481,396.272806286669,21.1054755813568,91.2542778877005,44.6182618846616,76.8108896920926,19.2294967715107,90.1515942979115,28.6844879073079,67.700912636756,18.2354584385528,62.1077400026318,44.932270033783,559.351768601125,374.520649951008,81.616946864177,112.897931121036,163.749284179482,224.150247721693,96.7278193402945,433.775460097957,51.9924604075573,450.321236680709,263.389917067943,41.1054537610241,43.606681195702,229.935533461155,338.413062689914,39.0816486123294,59.4930243991986,25.4803294164792,26.3532808767455,126.617127561375,91.542156215272,70.4140771375199,204.425711647057,60.9556848124064,258.742023082191,59.9198380326997,93.1697399145012,248.139760326296,182.191356660401,42.1691333089039
RORC,952.614576752316,818.87323340843,72.4647356070841,80.9205150903767,37.3225131560619,42.6739564412245,62.0827396515782,27.501074242374,547.525667326203,255.625458714207,417.536118326247,124.99172901482,165.277922879504,268.284328074232,476.138286676086,253.993885394128,87.0936124174836,80.0013588406381,89.1627245820601,167.227825094403,567.675014349946,331.330884811735,6006.08981615458,3843.24278906152,652.241059579347,191.572758402883,18.9063492391117,62.6007100318475,88.8000291829064,33.7275518039172,205.957709647392,919.74213384462,591.967260717403,649.136651341374,1147.78005609186,874.484905573567,908.174602521691,307.987607581723,751.95342605402,1227.00274841763,126.082923949981,188.134829667921,113.124419394074,74.1864661357234,1540.6281993005,1113.42416441615,783.570956693921,2013.23604184444
CD36,1099.56044231517,780.620247841449,1093.76460306943,984.532933599583,984.135741641423,237.754900172536,2149.11951942804,177.797642776278,826.008549845565,2189.08347371621,159.5303093605,1672.96621912143,8785.48751098456,295.281493163463,429.268424081409,497.567508823368,2325.82778078821,1687.6998988299,1536.2929883024,2741.83954894366,357.802865270633,673.297081975452,2210.61533642301,1332.44869479006,521.927191857005,3659.03968549507,308.015939687196,2563.6000446913,2089.81085627908,934.88557656483,144.90835597341,2503.13053791844,3741.96921282503,150.607328798733,1243.54931488081,1238.34400964089,554.432486137684,534.700707607157,266.997955627877,477.916821422741,1106.59187622119,516.241972608776,507.856436003185,2762.01920074539,3585.37124135268,742.587991234783,1740.44588679652,406.728092237492
FCGR2B,126.677470312808,55.758589131532,199.278022919481,119.305887633248,161.076109410373,193.556873858411,616.864668452915,33.2571130372895,94.4009771252074,76.2228640529635,212.707079147333,201.909716100862,276.894182486442,75.929526813462,158.464773534385,179.749518894306,80.6686737965217,273.977256303555,214.888580827267,122.517607968469,80.8882241243183,228.250165092529,133.858541829259,232.452108748422,73.2175854728618,647.242248032599,22.84517199726,505.854124612187,637.403599304421,346.234398987088,99.9599307409169,108.771899062463,292.405244499442,99.1339379434697,30.4720368873944,57.0759378929135,191.568080219419,59.8864792520016,91.542156215272,74.9085926994892,374.576453676643,284.459862457897,203.383264655304,197.830576361929,257.880530120494,195.948002619289,128.86705715004,102.02209671509
SREBF1,2622.22363547513,2365.20154827708,3333.37783792587,3465.05795386998,4158.51370270438,1278.69462336383,2108.17132944508,1862.39833008821,1579.64301722847,876.562936609081,1850.35463758259,2436.37724095041,1957.57747618322,1024.2049505727,1020.72145206186,854.461481120757,872.363888312828,935.906307532944,1806.98845429974,1307.62868789096,3733.24659629624,3075.24147162299,2588.14840828126,1603.81577710128,3243.74055273807,2614.96815219936,2791.04980642387,1564.00806192471,3196.04850796444,2423.64079290961,1834.83497031146,1785.78674789891,1977.3137862305,2315.34937754508,2238.96918653569,1912.0439194126,1502.13700997449,2369.79353611492,1366.59361778513,1363.3363871307,1131.07399737653,1637.52555742959,1789.53203871265,997.71285867146,1199.5604013992,1123.49625800873,1789.32649468101,2005.07427410723
CXCR4,5205.17725515328,1194.27117651491,6935.10164989672,3160.04985852933,1500.75789743323,594.387250431341,3998.39261543249,571.766520294938,1757.43152414761,1062.4723611285,4312.24212771376,3301.70459566839,5454.17145502364,1270.55408201193,3029.4298489766,1137.11108691833,7298.73027341272,5129.95014702777,4393.99038407994,3333.5241106492,2742.91239282824,2595.01621388352,3259.39051366779,2051.59740623049,730.160691825695,10931.962620576,977.615808572403,1944.6607664732,6997.14128256495,2083.20331688882,1105.59708631564,1196.49088968709,2999.70974601876,1165.77698177753,732.779934673056,328.186642884252,597.003170630888,568.066031761844,1392.74851956092,952.837299137503,5022.50715501722,1174.7138764465,1071.07163043326,2014.44788814695,1956.56453820452,1485.17598246957,2322.56948978463,601.250223307597
MXI1,1412.45379398781,1138.51258738338,1154.9067237379,1395.36016405842,864.310830982487,602.007599795845,1043.51838988823,1312.37684524073,1659.8838477849,1220.49537197001,2047.30563679308,1040.31577533873,2060.60786966655,2338.62942585463,1296.7328651194,836.226022682205,1208.60234280983,1682.22035370383,2025.08432737816,1015.56064614622,2393.12547769605,1407.13363426218,1660.88559667761,1797.87177860108,875.252420836137,1245.22292961874,2499.5769223209,2741.30528607203,1281.58008219059,1293.24081448145,940.562569790372,1027.13717342528,1509.05643664747,1212.48431792398,1938.60196578852,1512.51235416221,860.535979398343,1647.73370056222,1460.31534914839,834.48172267231,1681.9217233716,1601.40367013334,1365.91719161994,1307.77424277718,1888.35097862427,1711.3402658666,1621.94744344016,1918.01541824369
MAGEA4,35.4696916875862,17.5056035645508,0,0,0,18.2888384748105,327.585519863646,651.071943691551,9.44009771252074,2.78864136779135,322.99963870521,0,178.15672206492,440.391255518079,0,28.65572040344,5.71105655196614,2.19181805042844,41.0533408147615,150.38891215087,333.026292115437,320.695572459754,55.2328934732381,26.9810483368704,1.34344193528187,4.10513053720464,0,1.00968887148141,0,0.526992996936206,171.072364690831,0,33.7390666730126,142.98164126462,0,0,89.1957198905232,0,0,0,0,0.752539318671684,0,2.85332562060475,1.66374535561609,1.83128974410551,822.082950784738,851.544433915284
HDAC5,3951.07029905648,2476.07037085257,3768.16625156837,3412.14838631088,3305.98892850801,1795.35431027723,2179.50043457668,2297.93859890348,2160.2090265485,1872.10790491059,2995.62469799161,2394.07234805308,3659.72543518902,2833.01501155117,1669.45986765803,2776.99981364246,1793.98563938636,2338.66985980715,5060.46571386958,2415.51302914138,4107.08136184377,2333.22390983474,3345.81374698474,3142.25439861706,2686.88387056373,2699.80751663492,5307.95754888062,1504.4364185073,2790.4280356798,2626.53309673005,1858.9863629737,1949.63302623351,2315.72684892041,1571.84484296905,2339.09159345142,2433.8810658621,1778.84645918032,3342.52106339386,2664.53061840881,2025.52834659419,2427.40231255158,2499.93561662734,3118.14224095794,2218.93622429029,2630.38140722904,2606.84095073419,4132.63321205301,4784.15618862629
PCK2,680.258015579779,745.609040712347,467.623996964465,488.635418045736,198.398622566435,201.177223222915,624.790124578648,659.386221950874,519.992048998017,535.419142615939,492.377498026235,255.752307061092,442.172105365947,209.22802944154,450.843440196419,446.768731744542,331.955162083032,255.346802874913,207.191079424499,340.262171893474,368.733706368514,441.774513082314,327.498568358964,361.649820976897,867.191769224445,461.142997012655,124.466799157486,337.236083074791,668.25784673238,598.137051522594,570.241215636103,494.292553967393,351.704210167161,203.987141537524,362.762343897552,461.703569026604,809.856593096909,191.636733606405,295.332432551651,380.535650913405,412.523741467414,373.259502061156,315.304232779229,241.581569211202,376.006450369237,309.487966753831,740.615270977241,390.404556763078
FANCA,632.120576860912,1016.6217181191,259.287882094098,326.794387864983,438.048443884306,580.670621575233,363.250072429447,715.027930301723,608.099627648211,706.455813173808,218.615609123648,705.722531514443,169.57085594131,264.909682438078,754.381597952424,802.360171296321,546.119782781762,560.009511884467,202.059411822654,764.718908504616,469.297444469018,911.36445846981,243.024731282247,253.725627629416,717.397993440517,350.304472508129,249.721362866601,471.524702981819,191.145825529307,659.79523216413,287.133223873238,275.371896360665,191.188044480405,332.670618675682,322.132961381027,585.028363402363,257.451282411283,201.047466060291,319.307759179461,447.953384342946,407.627317236347,450.018512565667,399.54582168971,527.865239811878,118.125920248743,151.997048760757,829.48910349451,731.838507102912
PUM1,8866.15614719343,6670.93166946899,11117.6756082181,11279.0748725971,13530.3931904713,13893.4209613644,9395.62823705692,11720.5741061801,12599.3837469777,10503.8824853474,12450.2574150914,13635.6361606782,11352.6614819441,11991.8032680728,12414.561859006,14230.1702457992,12029.6267446477,14563.5350360718,10404.4560627411,11162.4573250514,12966.1637103063,10294.1642557681,12955.6874125814,11785.0105937565,8736.40290513798,10503.6606678609,10691.5404947177,12452.4928519802,8847.64358562229,11685.5427140634,6273.99511603392,11096.110563853,8043.18901565424,6796.39401477826,8585.85915536727,8549.16012581711,8003.2886847224,9527.93884899345,9655.51790556322,7941.80899799985,10775.8056265212,11550.7260022917,7915.09900377476,7772.45899052733,13521.258505092,13407.7878614685,11732.8271228215,14410.9612346622
CD276,2028.10629970806,1301.24986496494,1334.93630126175,1183.72189382205,1217.89253456623,1187.25043098978,1331.47662912321,1966.00702839669,1205.97248277452,1080.13375645785,549.493287797278,1459.51880495766,1156.94546015653,980.334557302698,755.869530098287,894.839996234696,900.919171072658,1175.91038405486,676.097206543103,864.591081824885,882.483237968914,1417.76894661417,1083.21451082221,810.988049048624,1093.56173531944,1150.80492726303,711.351390121579,559.367634800702,1149.88512365662,1065.05284680807,943.246057863954,557.628090130346,955.940222402023,924.614613511208,584.772898362854,953.983533352982,552.405310685627,564.643947233158,700.733410076428,788.038395198627,427.213014160616,423.679636412158,931.471283095889,1253.56105598569,1439.13973260792,2120.63352367418,985.018310399731,608.051696421936
TGFBR2,7463.83655083065,2798.95150326539,6359.91281101549,3610.29990403219,3455.27898113226,4078.41097988274,4624.50364936543,1125.62536433903,3462.94251087636,3628.95196661914,2618.46353450352,4334.32857229851,11513.6464717618,2947.7529631804,3137.30492955165,2166.11195595094,3901.36550706187,3616.49978320693,4424.13893124078,3072.81128610966,3902.31027194346,3609.46139207253,5527.18813980427,4258.33584039799,5211.882987926,7519.23076731317,3928.58181897709,3127.00643497793,5777.26969523027,3031.26371837706,2556.02239008653,2761.98012049747,5404.38504344074,2180.94663475633,3105.24566376305,2526.62946493808,3054.95340625042,3476.83788114478,3122.24139948517,3032.29983247532,5218.36412425991,3360.08805786907,3781.24389081044,3361.21758107239,4566.98100116617,4777.83494237127,3676.41420513103,2124.78020091961
CD74,75456.7019665272,34969.7123650967,114238.39116158,90909.0114915324,28885.6608399943,27632.9108655658,100206.825435064,11686.0378734106,20248.2229185476,25170.2769856847,66053.4261152154,40856.9117904288,103925.470026714,22328.3428516121,66496.4315646801,87987.3894987626,46303.8187592035,47107.6494488333,64927.1414154458,44046.5316950909,56562.0016223544,47591.3865732175,52828.6381102853,52891.1566012927,18569.054429466,152104.665041352,28259.4777606107,45424.8926390772,223335.836108111,75322.582059095,51689.34727333,147089.898441049,82720.0123145486,34156.4076762341,18142.4703430044,21736.7594186101,55143.2266468639,25468.0085836119,67268.2277921891,42795.2790092182,213699.539140698,147353.971449784,63494.0890130996,39053.4677692172,92083.3141972839,56418.3744364025,56067.5384740611,31776.4823901934
RUNX3,926.012307986627,230.166269089464,920.52859450874,779.119318370165,318.22353322537,303.289904707274,486.094642378314,53.0834688864428,162.841685540983,76.2228640529635,726.749187086722,519.196412830789,1073.23326545133,219.351966350001,395.045984726565,399.87755290255,1460.60271316534,942.48176168423,773.598890978162,290.326085233339,586.621805586272,467.135642537039,695.934457762799,428.064709190732,1937.24327067645,1644.78896857333,296.199471412751,356.420171632938,3662.62493248479,2419.95184193106,613.17702481341,375.882638532307,613.437575872956,405.114650249756,271.346233235369,111.094236255849,173.323501150903,202.758508324634,191.802613022475,80.9012801154484,762.618073988722,565.157028322435,552.384132998725,304.354732864506,294.482927944048,267.368302639404,885.775864088781,880.110620995509
IFIT3,733.462553111159,330.661400663737,1003.18368356057,813.354920908401,901.633344138549,586.766901066837,2739.56600079517,1202.37254827123,457.844739057256,372.748396161444,1878.91253246811,1703.73341395585,3631.82137028729,1275.61605046616,7247.71748249755,2849.94164739667,1239.29927177665,2310.17622515158,1368.23087434197,1103.23912388669,2491.50304757698,1206.69890147484,1964.34161140704,2136.1726154403,253.910525768273,5544.66297891774,384.429101195272,1046.03767085474,4264.65902864009,2615.46624379439,674.897250505788,2592.62640423566,1921.08200844214,1374.53017802388,429.510615174702,1091.57731220197,1395.71029874148,994.115555583227,2238.4236769782,1261.4607010594,1902.26081376962,2203.43512507069,3864.28202845078,4889.64900517633,855.165112786672,842.393282288533,1242.75242469981,730.478212480044
RNLS,220.418798344286,377.991365856781,326.091310231879,289.44645782327,141.432681433498,202.701293095816,783.299247093316,1724.25339901024,307.589850466301,305.821003334451,506.164067970969,342.28504253289,491.540835576708,276.720942164617,604.844417293216,296.977465999288,202.028625525802,178.633171109918,281.600259651255,258.970868028139,562.573955170934,215.16054989009,270.966077392238,230.37664349174,255.253967703555,264.096731226832,333.224405339345,303.916350315905,331.118752885414,247.686708560017,186.502421113925,389.65123335034,223.904715193629,155.373383507554,336.643455136929,182.439158621991,168.25556252076,296.865832863494,266.997955627877,280.15813669609,210.546241935891,199.422919447996,351.407770883721,311.012492645917,608.93080015549,427.606155248636,250.327961590308,178.19859559569
OAS1,1901.42882939525,869.444977039354,1774.2537608797,1949.35445967715,797.523175861113,670.590744076385,3113.38334805893,1704.42704316108,269.829459616218,263.991382817581,2045.33612680098,1330.68117658854,2567.17397095957,897.655739216928,4976.38906183803,3720.03352146476,988.012783490142,1932.08761145267,1153.98375196494,1165.94955829709,2863.88036764478,974.358231631547,1925.3536866024,2081.69165245239,852.413907936345,4106.49891405038,215.059722594896,1160.13251333214,4120.92338818301,3623.60384693335,996.244947317192,2441.17186123729,1630.72155586227,1222.01642734162,158.164381939333,1158.84538186148,1614.64524756368,905.996878969567,1550.76771778967,861.448816044126,1728.43775356673,1799.321510944,2770.34482388467,3938.54046497475,1151.31178608634,954.101956678969,1306.44533800385,1150.80925094621
LY9,79.8068062970691,46.6816095054687,95.1099654842979,19.7114075220148,11.7860567861248,28.9573275851166,89.821836091645,5.75603879491548,9.44009771252074,19.5204895745394,193.011979226284,28.844245157266,139.520324508673,16.8732281807693,69.1888447826188,36.4709168771055,39.977395863763,44.932270033783,141.762317500973,58.6458692171346,47.366978090817,33.5421389562497,69.5284659016055,58.1130271871055,44.3335838643016,451.564359092511,18.9063492391117,13.1259553292583,209.95939103416,25.2956638529379,20.1261605518625,79.8578499445927,131.889078812686,20.0174297770468,21.7657406338531,20.3842635331834,24.3261054246881,71.8637751024019,26.154901775792,7.49085926994892,212.994454051425,136.962155998247,57.7656609671869,39.9465586884664,54.903596735331,49.4448230908487,47.3993773425434,14.9632408515465
