WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
GUSB,131.606110164123,175.342363619758,122.106625800262,126.706066236437,89.438472705496,87.3880547075397,138.983708054653,158.22932487283,97.5470660677225,92.2323863784455,113.425745047325,157.599588522052,87.8500468670124,86.6374458941718,117.392153467641,109.877794754647,86.1701082321304,78.236554228581,82.5619126273437,85.6449205076801,100.05051723331,111.551686956922,64.9835720171704,63.8406056001685,97.3890920141926,97.7399437663932,78.430690244937,150.389640655338,125.315516884096,123.155675547552,135.928762602265,109.275369725375,89.5537381798039,76.4014388612394,120.315753279674,107.421747951116,62.3414451849214,76.0945761463232,103.847982500045,144.916940639327,109.351501306732,121.866587977468,110.14553895247,103.257486011738,68.2620852576666,67.7889490509507,149.839301621837,148.167806816918
HK1,280.04393869072,279.007090353134,140.275181640857,121.907370881224,173.860726989913,143.172143552747,155.494943503511,249.779099539745,222.699566399519,197.254018584056,122.633524996561,153.25944178556,132.571314520734,155.529328869773,185.190677770607,228.93782401605,110.416416582636,126.59011766682,135.646004991986,158.250416319384,126.189014357729,133.862763803977,140.587785223063,156.859598916292,165.180507879414,164.230585911345,98.7868489499614,211.625616360655,170.017412218696,185.732822235709,109.974420084809,158.478337918055,149.509265530353,160.5055311962,84.4313874174231,117.1016085018,109.213037508973,83.7921060692148,119.931011887119,134.153669854912,105.645101345096,104.862935281993,115.98971931719,107.880157868835,178.137416047739,171.581377022426,100.250788557979,70.7537549956595
HK2,64.6536919974893,47.9506552226214,20.0981310724385,27.0301519003539,64.471224510605,18.6710942399059,46.4821637421697,66.4214153714031,60.5878198765186,34.9247527864744,17.6125606702884,34.0183348626118,25.0250793226373,36.4528336911111,19.3038210710379,13.6942934750704,46.955275912677,46.4727181959373,29.4108128815994,25.4874863092558,31.2490815931192,48.9514820140073,21.7252477926171,60.3638478887808,67.5607810994434,36.6853821994586,27.5605539146957,133.37553759693,17.3815296805543,18.4774049399254,46.0398519096767,37.6361748720535,23.3618719135594,35.6447716899159,35.1211603775975,46.2025720128164,52.548002000784,31.9822737492655,33.6962471744311,102.515666303949,34.5205213256405,53.6562792073405,17.3729050254995,19.8147138474604,18.2897288910495,17.252424667493,19.6990727215058,27.7285207979041
ICAM1,103.574728354935,76.6850234220652,51.1467050020769,43.9457946974164,192.245343931128,83.4920372656075,43.5689609297562,10.1431507926795,61.6437340694197,33.9316893609315,70.2078498396627,91.7874722747552,66.7503555021679,41.6256855162493,68.6463381796398,82.2779400539421,27.8361487838101,43.3097464116338,333.820798443456,125.830642666163,54.2277062253272,52.3179589126,130.072687682337,112.217070197757,68.783210633784,123.350881831991,76.4844485848523,319.378167530783,114.091049949379,92.1690633166715,59.2988139603031,35.183320140799,56.4589764538652,40.7340097695538,20.1658359623483,16.3001459557519,77.7776240541841,49.4329229224456,54.5674020920891,46.751219246016,38.9716029621256,47.2627926510031,54.4620925852321,40.2157815747731,42.1687332524886,58.1437450889961,70.1344294061475,18.9668953379625
IL2RG,50.3711100761344,40.6419903956597,51.6019482874792,39.2184608885753,22.986762977018,25.8007648840691,74.5583176537218,5.01867236144059,17.7556072328332,14.8821585652099,63.442902946004,50.8183906071293,120.336143747303,14.1085506637613,100.076994710879,37.7981455611878,41.5066651317044,36.1254921381763,61.8331569754965,44.9192465308994,27.7794069499447,35.527429435706,55.9090254745878,47.5199823121753,57.3732931643156,203.910561731374,12.5158309385479,16.4674444498612,161.140086843752,38.1220904460961,37.9782479535632,69.895975186358,81.4811827798067,19.6848147803267,10.0574614380839,16.0937881267213,45.7768250537798,27.527680613907,27.0905684490652,12.4556363976899,165.511878624683,130.359208194549,52.207177142069,30.2804780947473,30.6150036180549,35.2938229988369,34.1877540672323,7.06631396688849
ITGB2,190.608266294431,139.130771993093,233.457197510155,276.673145439997,97.561749668626,128.816176822708,314.920078338028,36.1787319280686,81.3398202052702,66.8601429661919,99.0777125985711,133.912444470893,260.43575675898,75.7140923766096,138.431816744278,109.254703911021,114.065592446177,128.172353801017,186.265101839231,130.974140235431,85.8703602582448,132.177516801139,104.082137229664,108.994417143658,59.6791356102,341.952136671733,39.1986321588148,409.848071695837,440.669482735065,146.58768316317,136.735666124903,114.733390422967,173.649449796373,96.1605386381908,40.4470734866871,56.3363600546228,140.285970807957,44.2604024911162,74.3290154837484,77.838361771123,289.600443372828,272.874510450219,164.663950790457,119.508284004091,116.013121034188,136.165155449713,130.431931829408,97.4901266682229
ITGB3,63.640147820063,21.3665942473896,28.7834394847046,23.2370827262472,11.7946284494699,10.2559818701969,6.11098573360507,3.40580752398374,5.14356292724621,4.63423554042051,6.19003983833735,26.0916486046082,4.64135550380522,11.8790399814088,18.9098718503849,50.0652511735898,15.0971208708799,13.4480407337529,15.1098954022127,13.2497059182842,15.955143867153,32.177840545752,15.4600059578012,18.2022725774491,93.3843846497544,34.1902479772371,14.9822571260039,28.8423879121828,12.4832496547297,19.3046273305395,42.4620145234958,3.51418652946476,10.5904130191036,15.803085819685,9.23587852620198,33.5729025119885,75.2948726903042,7.55042333557749,12.7088337053943,18.3122096039723,6.25393699819862,8.04583822692067,32.2999833140817,17.6640369607298,4.96965400722899,6.259991245454,7.78606959618139,5.93064928521648
JAG1,115.209646010023,66.0635813987503,156.344164237091,84.3725210183207,369.39928718898,81.8295928795884,71.8809949956292,65.3464587621593,154.408704653829,203.940691449172,57.6544504972092,93.0740410145434,120.340571858791,75.4282528008653,74.6332976389181,60.5424842322055,59.2769606825471,73.6101593835816,122.49706149128,64.0288766116575,111.128020394972,315.171825314573,85.5751535569027,101.392439562046,104.556660968449,64.239509163824,85.5522284043922,40.2093963469337,70.50674087395,83.6702700582004,47.7274754415731,122.064843520641,73.2477276966548,74.7653392727318,214.893164478777,254.87273544453,55.2221908638733,88.4283621717397,135.455320887586,193.633342031847,51.0916427533641,53.2109999920011,102.388127626373,62.2589229535898,90.551512819254,76.4310332953231,44.3264085690943,47.6418206613186
JAK3,51.2439148097809,39.0688683107033,23.0980839459332,33.093675579701,19.9235344227577,16.3037538839866,17.5666514584833,5.76591133629022,25.3150445321421,19.1009806538312,44.3971037492995,33.9826123145385,44.8719956332094,23.05066303318,25.5301224181856,20.5409992803243,16.7343674015911,20.304811940068,57.2608037337255,50.4720745138088,36.0216915440818,25.8959137262407,29.6978136648449,27.4705976775344,40.3002413009825,60.7680560797495,36.4527442509531,23.5127580255137,48.1935484024548,33.3730678186975,24.1240604496668,37.8877615681019,26.3993252002972,10.455085527038,5.14798380039243,14.8629598221591,25.4528106130045,29.8202401391961,33.114205920168,33.0761735998262,65.3615802449863,56.2479914844256,30.2379099994578,18.4961473372715,21.7913197296702,23.9904462622305,28.8630168764174,16.2272946595195
KIT,10.8630138302913,1.98031219047574,10.6959010923072,5.95635174618236,6.41244892225042,9.24015921076012,12.2477788517219,25.3537720725692,5.90785810061907,3.79788522933809,22.4106460572172,13.0845138287314,14.5278792845373,18.2715912554691,11.0324102304734,1.23728629496311,5.98887878963072,4.8790927910331,18.4474262308653,3.54953297506192,19.1734776137168,4.74149909302206,5.63580426959187,4.87373748778276,29.6800861401123,8.08952489360215,43.2539417478669,2.16724179619909,6.40934269235877,3.52137629296225,3.96363533435381,3.27121062873301,12.9320341195201,0.740038251635617,2.38163408721355,1.81084175541622,2.1230563710647,46.4646742182049,10.7956307733897,3.19992748230759,6.17528755750632,2.84353900482541,7.75318936114766,5.47817599622283,10.2798964247317,7.3147092477851,7.40586185006938,2.87851271625728
