WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
ANGPT1,4.81744579415719,2.14784045195018,4.35268461123965,3.56638416645414,7.05475608608066,10.5634264817707,5.00716125465539,1.97816037755498,10.6849792233255,17.2535664835603,10.1811580620479,8.16046899679578,19.6234805367069,11.2448490691724,5.75570565691947,2.66864983874622,7.15958252837489,10.102420890277,16.6468774918785,4.68132575526186,5.91911217695179,3.75057437254594,5.81976184230913,3.79100769613039,1.97155925608813,8.35692212834048,12.9225043490441,3.27975799409948,18.569112305633,31.6130441839401,1.95300754663062,4.04008791508598,12.9910572540307,9.41449957248699,3.20748426138502,2.81646750303638,1.79091780638842,19.314275371185,4.13949153240595,11.2587545008275,2.6851163828959,1.63397843799708,9.28292358111242,5.48971213954554,12.2008379000551,13.576658602216,3.15939778738354,1.230572218547
ANGPT2,22.6723148214531,14.8134563129348,18.5561817637059,27.4821368120878,20.7054223339441,24.6065699222424,16.7145526774108,14.7629376324937,21.5767644961348,28.5023484114248,21.0895416999563,25.7564802711367,26.1646407156093,25.9859957480874,18.5571889283438,25.7334091593385,25.9564798018675,44.2254586342159,38.5246907964224,28.2327378023525,22.0105907897429,21.340987511621,35.6769536168752,38.2834337798622,28.4669015037215,33.3589072612768,19.9774932098736,8.42928456427435,18.8001759202959,28.7672515568143,46.3839292324771,17.2511753974171,23.7977774476492,22.6303253874499,19.1939931197167,35.9014773278613,16.0014612701226,27.8484900700807,12.540224348171,36.1888537526598,22.1149168757954,21.9512103315134,26.4894855046744,26.9699704086391,23.6131862759569,25.1547227909079,15.2119152725874,26.0229830922145
ANGPTL4,101.098984813047,17.4927212066046,6.87265991248366,7.25264679228489,13.4212432857144,5.79952826450157,7.63682148192045,3.24198506321511,11.8568801704,6.87425562258386,5.64998332014744,13.8727972945528,15.0825098339979,16.0168228338212,3.69159052478283,10.7127229241098,18.4856110766068,14.1684107222771,13.5872735259799,11.7435319633717,6.34443760284054,14.8268320224623,19.1738895824519,17.5334105946031,24.8054343138436,29.954235283064,12.0377202674879,20.1689790665183,2.68874024334958,5.18119853308215,20.2624532962926,7.35296000545648,6.49552862701536,8.41975999501667,4.02208343887963,6.58306862155492,12.6532236320921,4.36692272604312,3.28724327573413,11.0894499218677,2.49864996741702,3.3539557411519,6.03390032772307,15.990546129548,9.46187428983863,4.20393997327501,9.8292375607488,3.0040439452765
ANLN,28.4330367151655,209.691227628538,20.0452580780773,28.710891020698,168.052319774117,120.630187901633,44.0197917495603,82.2218697670771,95.9120500605609,119.552271697111,24.1942355045917,125.926237206805,19.7856580618037,66.3824073201142,129.761391672205,467.242463195337,123.508784887484,100.023349867201,13.8175662976067,70.8311934722267,29.4006200645599,125.084945301927,28.950430014433,32.0943265183766,75.5831441339094,21.4253600245108,8.49858394126323,98.2394801036338,15.082152302539,101.659755098355,86.6036783959014,13.8979024278958,46.3884212566495,116.064792842698,27.6454595862233,80.6595572857528,123.845859611338,33.5379665360111,51.1348954003088,78.5996507820927,32.8926756904748,48.2238636372033,79.7668362005589,121.167800249251,8.05089303609076,18.837326656205,51.7595168377526,87.6239806206556
APC,87.9604962835274,89.6114464849731,121.646080450961,124.014266225103,166.962560703909,166.943563613867,142.001652272313,116.033759183434,134.217126114934,155.716833885486,153.164894362017,130.363492223813,206.019516047907,183.980849896459,133.532371240532,93.9745978929917,112.733493456819,136.930026803817,196.489082648704,149.657640897598,160.507182594767,137.345594858963,122.956894674055,127.817270845669,151.608883202859,169.02992699915,145.337427291411,166.28679549523,155.421789535496,127.844140520767,189.746889452331,174.006586502753,176.787595507838,174.257058124712,123.819074979181,154.837845980181,163.440716330839,183.186169896472,108.113778846367,112.248935850355,123.17971406535,135.319214325706,175.646175474049,194.645485809322,144.459580714598,159.198382594513,162.416449218087,208.509604442626
APH1B,6.87244015390256,5.02638951126486,5.84176092561111,4.22571569302549,5.04730516727722,5.34385104371931,12.1756870796656,5.3666758391075,4.84845293789611,5.32551028468947,7.77571961881677,3.57020518609815,8.37917212999883,4.53573743966617,9.50683796436009,2.59240270049632,3.99883037537996,4.06598983200005,5.16513787791487,3.34610225805659,9.05588719288132,5.43942949936487,7.86409744697296,9.26212107577311,3.60111333509976,8.0474064939575,8.94097598204132,7.32581458495117,10.2298163946191,3.54177451962929,11.5349508222871,7.07015385140046,8.65112441031691,4.33422244469212,10.0297523729024,4.41133464331,2.95890768012,7.06193789411544,6.17879986087064,3.21678700023643,9.13685435846523,6.23491772393623,7.5921053574098,5.85569294884858,11.163351684064,7.94843295493527,5.77272682139215,4.270809464369
API5,67.7474370073434,88.8143098223936,66.3784403214046,72.6463463822255,95.7267309566555,96.1893187869476,90.9214029262604,102.974237431612,76.357389159378,81.3770576665559,69.9814765693509,72.8321857964024,66.6009036397326,81.8322629739771,96.1004372096692,88.141691816875,132.46424932097,113.878992140863,72.8054148014371,92.709554390289,67.3254705396402,74.1122269288463,80.438011412539,86.1018263105978,72.1228564599588,74.1461897477451,72.6687136457056,83.7411106530819,92.5514805640488,106.39243196738,108.371575009388,92.3160088597146,78.5499103435087,90.2370902419508,100.09387393465,90.2626934708045,93.9453188438099,83.1961163921586,72.319352066151,59.5528856491138,93.4569674380158,85.5688708319523,86.7621821848972,80.4594733067751,82.0444099605744,82.8612649377211,108.082608257281,115.890948346691
APLNR,4.37949617650653,6.22209450513403,22.7084137941647,10.2496082767001,3.61341165384619,8.94784360808814,15.8860295921081,0.457907494804395,7.53693158118447,7.01011047678512,0.559404289123509,11.3226507330541,13.5147937580626,2.45685777981917,2.54044939339894,4.46045758761867,3.44809325781266,4.62897303950775,5.11578942685199,6.94959699750215,1.31142006315698,2.36878381423954,4.30299671626823,4.33668304633098,5.61290849437336,7.80667211165962,1.95583849607154,0.367823326441063,6.99492578933914,16.131313641805,6.93724555626083,4.92890725640489,10.5193074225116,1.10131881791357,3.00383446701137,6.95633539906576,5.80101637286684,1.89649215531015,1.61318420012879,4.14796218451539,5.14647306721715,2.88096198278432,2.95064356685359,5.40525502970638,8.50738697112683,14.7482484308336,13.4566942795966,2.2077913332755
APOE,442.935505605445,123.644753440101,369.777739374589,182.844620164174,347.575787655681,142.00559207651,1247.14337983758,247.874485087515,192.881108818483,89.7457166853537,127.124624703317,775.244554695599,162.447820971913,105.219659147256,170.607054575447,284.058713549972,128.920375694884,158.72998767231,243.452358576879,113.156169630625,207.168926193313,193.516477713291,139.641311060505,84.2494020954432,20.7214901405182,867.606713801537,71.4812402730907,400.896773876888,1175.69368297091,228.142864362671,98.4641304759602,101.527409306111,353.230295690348,186.762355670053,64.5060723678543,56.3972167475478,418.802235724353,33.5379665360111,86.290135988021,55.9128372014779,179.567158106164,183.371080232593,126.811366777696,159.089042567035,70.3000659955554,100.113499472855,225.25336076716,65.292714184082
APOL6,22.9418222784688,24.1798120982433,56.1839947845539,52.6266436663317,27.8748899010992,27.2992080450467,45.2445650060947,9.34131289400965,13.6262208159829,13.8571951285287,93.5603673559068,25.144445096377,80.0075790477308,23.9543633532369,68.115799360509,32.4812808944539,34.3372620257177,29.5566183941542,40.8605174800654,21.7818387375414,43.205974513199,25.9908224062394,37.9521013059366,47.6891536320039,30.5591684693661,95.0556903816176,28.3130906097975,22.2533112496843,105.848141298738,80.9504272303045,23.5784973598425,88.6799297361372,47.3081421241915,34.8514116249424,15.9865088583317,29.9292088876878,57.6208337707579,34.3614433929221,38.5946710521378,22.0519214095155,69.6638528229104,72.1960472999236,48.9011152933601,42.9042117982944,19.1727452715151,18.1941008679443,33.7002430654245,25.914403190578
