WSU_F_Post,WSU_F_Pre,WSU_E_Post,WSU_E_Pre,USF39_Post,USF39_Pre,USF37_Post,USF37_Pre,USF36_Post,USF36_Pre,USF35_Post,USF35_Pre,USF34_Post,USF34_Pre,USF33_Post,USF33_Pre,USF31_Post,USF31_Pre,WSU14_Post,WSU14_Pre,WSU12_Post,WSU12_Pre,WSU11_Post,WSU11_Pre,WSU9_Post,WSU9_Pre,WSU6_Post,WSU6_Pre,WSU2_Post,WSU2_Pre,USF18_Post,USF18_Pre,USF17_Post,USF17_Pre,USF16_Post,USF16_Pre,USF15_Post,USF15_Pre,USF14_Post,USF14_Pre,USF10_Post,USF10_Pre,USF7_Post,USF7_Pre,USF3_Post,USF3_Pre,USF1_Post,USF1_Pre
GUSB,38.5479854305338,53.8408821159762,36.1741789739503,37.4925170513936,25.3748473324985,21.9256602257072,43.3662205411234,43.6703318020741,27.7538923606191,25.301061782732,36.7779094531914,46.2515999565033,24.8067968770869,23.1350462806414,32.0976955585827,32.1900474031791,24.8496076520816,21.1219728821953,21.2791644953291,23.9635279231329,27.0881226099768,31.4645820904804,17.9626168118069,17.9844880625821,28.8764194581017,28.7066256742219,21.0401663468721,42.1994446444787,38.3353894657495,34.3042834955629,40.0325235576336,31.7625577919641,27.4343576538522,22.3167123473646,38.2003183111835,31.1779208807514,18.8918462076793,21.5919512123629,29.2970010736482,40.571054637326,35.4481948471624,36.0419782313269,31.7159125645724,29.1373294968127,18.9083534406596,18.6225348624269,44.6032779303243,42.7402837077361
HK1,82.0260522486141,85.6723244235533,41.5566271938442,36.0725758222655,49.3265288531156,35.9218863931626,48.5181184714911,68.9375130867223,63.3620265966559,54.110451946993,39.7635005735902,44.9778737209769,37.4350360452586,41.5314438723702,50.635360369354,67.0701430067215,31.8417219929197,34.1762627313627,34.9608380124026,44.278612763461,34.1649757290435,37.7577070815196,38.8609680261226,44.1887973600932,48.9769596694989,48.2352022350573,26.5010001607718,59.3823048186675,52.0101889647933,51.734776818667,32.388682707753,46.064153153149,45.8014455509293,46.8833548589592,26.8070122729748,33.9873885364375,33.0957343445107,23.7761369844366,33.8342536795949,37.5577613319033,34.2467007071499,31.013157038625,33.3987180165396,30.4417609550855,49.3434270418538,47.1357089920622,29.8420623720664,20.4095317793207
HK2,18.9373394141153,14.7237981850386,5.95408632161828,7.99826291769402,18.2913172576494,4.68457696782916,14.5035399636833,18.3319068722807,17.2383229860553,9.58051030330634,5.71081249058971,9.98354392931516,7.06649662383683,9.73410499121271,5.27810550835769,4.01191120644438,13.5408926316073,12.5465072327777,7.58022077412032,7.13142222845017,8.46051551807233,13.8073924859174,6.00524546630374,17.005053313035,20.0321556921406,10.7746484593101,7.39351696595031,37.4252747145549,5.31720034663239,5.14677163275983,13.5592454523925,10.9395299457356,7.15679727688478,10.4117687879685,11.1509878740792,13.4097625683613,15.9240577335822,9.07501860745882,9.50619324402185,28.7003622933969,11.1904285862931,15.8688158851425,5.00244986788918,5.59134130181011,5.0661894798616,4.73947279504663,5.86390356906832,7.99853133523578
ICAM1,30.3374753240442,23.5470152272034,15.152249507733,13.0036272608715,54.542481608547,20.9481495699189,13.5945514396868,2.79944795941454,17.5387495394432,9.30809450587986,22.764654913477,26.9373637868135,18.8487379286464,11.1154264872741,18.7694764855723,24.1043315119893,8.02734718586238,11.6925815338005,86.0375862911855,35.2075301283741,14.6818506861293,14.7569504139152,35.954407767894,31.6125848183399,20.3946129988218,36.2286640945835,20.5180588893002,89.6177505487772,34.9017020646451,25.6731463124066,17.4641563813222,10.2265701968685,17.2959363203341,11.898325376213,6.40266408823588,4.73092898455164,23.5695997690112,14.0266667360564,15.3942445408358,13.0885061610043,12.6333242689795,13.9779456547525,15.6821146180259,11.3481406915408,11.6805882719998,15.9728677772842,20.8772025324977,5.47116479088556
IL2RG,14.753910854999,12.4795888949952,15.2871156706043,11.6048020214795,6.52164089530924,6.47341111213281,23.2639673513028,1.38512306366823,5.05178917011571,4.08245333449144,20.5711440469024,14.9139467611325,33.9801102147412,3.76744684922491,27.363335740605,11.0734302602614,11.9696303582523,9.75300705433892,15.9366210965337,12.5684467000325,7.52112035300918,10.0209665172989,15.4542505089781,13.3868177877244,17.0115076015287,59.889375224457,3.35755256129952,4.62077711915377,49.2945178801229,10.6186823489221,11.1850139497506,20.3163343840589,24.9613690715174,5.74989627959182,3.19324957758599,4.67103600953163,13.872131713126,7.81102105966204,7.64263680267126,3.48708924301018,53.6535598770646,38.5536661194586,15.0328218575926,8.54458404562914,8.48024649133084,9.6956872532448,10.1768086207638,2.03833930056031
ITGB2,55.8299661231085,42.7216979339314,69.1618689005741,81.8680030971459,27.6795256945471,32.3199747842154,98.2625500584894,9.9851100846626,23.1426398108366,18.3409827546785,32.1256090604406,39.3000062306545,73.5409615344937,20.2181517835749,37.8504199661363,32.0075052995851,32.8940659010667,34.6034281280146,48.0071938215192,36.6466855025992,23.2489237593245,37.2823615792682,28.770156671541,30.7047336969975,17.6952029958953,100.4327566363,10.5155996793558,115.00367271847,134.805622371119,40.8311303383298,40.2701655670239,33.3490149988596,53.1966750795303,28.0883071306248,12.8419682363266,16.3509774323525,42.5120235460941,12.5589562308628,20.9692783047533,21.7916857364237,93.8790306656048,80.7024905575359,47.414244058135,33.7230004634243,32.1352195437374,37.4063972064854,38.8262067655577,28.1218691294498
ITGB3,18.6404680444205,6.56085761789038,8.52711541721543,6.87588799981172,3.34628809275779,2.57322553430806,1.9067728063707,0.939982173000535,1.46343603746887,1.27125714001164,2.00709922241227,7.65725662600408,1.31061015131319,3.1720942013362,5.17039079509496,14.667229280753,4.35368526295448,3.63064496510275,3.89436169220255,3.70727996317808,4.31976670670691,9.07617206844381,4.27342102485315,5.12774825369351,27.689000957007,10.0418172199608,4.01920703742732,8.09319542763027,3.81876282531599,5.37718952682227,12.5055327818316,1.02145207117013,3.2443221731823,4.6160507667814,2.93239654797511,9.74414695553356,22.8172309909183,2.14244405515823,3.58534374716037,5.12669983988958,2.02732266704028,2.37955235343971,9.30063492692725,4.98446054661988,1.37657638338732,1.71970368089545,2.31771119075153,1.71074701358333
JAG1,33.7453918386687,20.2855797356692,46.3170752740025,24.9659568551799,104.803338357746,20.5310423248385,22.4285790423009,18.0352253827007,43.9320498427887,55.9447308800679,18.6942581604834,27.3149400433714,33.9813606097741,20.1418232198063,20.4064479216442,17.7366631874317,17.0942017596297,19.8729584359187,31.5718839198029,17.915338860437,30.0872951495425,88.8982501362486,23.6544967326207,28.5631864202567,31.0016444020597,18.8674094950289,22.9506218975322,11.2827864202368,21.5687844456122,23.3058578215388,14.0562692426755,35.4800139906652,22.4390896438892,21.8388108257103,68.2286987548922,73.9738659248627,16.7344394079549,25.0916816742611,38.2138832737869,54.2097346557576,16.5622463865648,15.7371247953001,29.4822008619853,17.5683025249056,25.0824451452071,20.9966314869946,13.1948233851905,13.7426946862612
JAK3,15.0095590472778,11.9965437313413,6.84282459808762,9.79246876507021,5.65256347753118,4.09061134568317,5.48121281249792,1.59135647832352,7.20258485848846,5.23975482592838,14.3956088716403,9.97306024075726,12.6708012213996,6.15528482595727,6.9805184822523,6.01773763314762,4.82583198242134,5.48180695590396,14.7581617601862,14.1221331023553,9.75267319097866,7.3042741483771,8.20900468304666,7.73872101241958,11.9492506604363,17.8478293685217,9.77897555720608,6.5976973308332,14.742934424101,9.29587024292037,7.10480254339469,11.0126574674544,8.08730650540994,3.05391023718498,1.63448770817803,4.3138023186882,7.71317671939972,8.46153829661063,9.34199108197169,9.26003019655288,21.188095310586,16.6353134052818,8.70687019010415,5.21926651716476,6.03611761685446,6.59049783391354,8.5917723168223,4.6809033112968
KIT,3.18182262464521,0.608077551819998,3.16866867678166,1.76249350990916,1.81929439879121,2.31835566044572,3.82159813014789,6.99748696857,1.6808917419675,1.04183066929367,7.266575248291,3.83998273667538,4.10233304726535,4.87911554817289,3.01651289626217,0.362478192933354,1.72706395815696,1.31723676532099,4.75456302779527,0.993162607400044,5.19111271807688,1.33740054959405,1.55783668669791,1.37297685141252,8.8003142775946,2.37592691436337,11.6034950947252,0.608129654485333,1.96068814493484,0.980858495650001,1.16733443208542,0.950827408829095,3.96166655281782,0.216163740290202,0.756170141916841,0.525575891798188,0.643367415263085,13.1844216713768,3.04560183784574,0.895854081292624,2.00182708019451,0.840975140214766,2.23249600676832,1.54583871067062,2.84749453812456,2.009448883372,2.20453319547566,0.830331856778988
