BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
A2M,150.657967343772,355.540072017011,726.470085362179,306.77858488641,148.236072237562,104.24337070358,224.058929230382,769.219433041882,493.748237002162,189.274570664759,361.908155503376,230.253934272224,501.559740485607,271.68577569915,141.40167399846,412.211257489679,242.596508652105,136.581631024732,333.205325560553,128.298588494124,264.736916057488,447.14839971046,592.303618849105,426.604095063227
ABCF1,35.3732999334971,38.3663951320427,25.4883120351277,35.2428664629249,41.7471983877488,27.195817707073,39.470616125381,36.9182893044811,39.4038886003818,45.9902144516267,50.1338979181048,46.2689589920406,36.1570853540162,33.1884139786541,41.625196229904,36.3705019520133,24.2380551137989,55.4192009652591,36.8393170679613,61.3725729309647,34.7122316322581,30.3034120178872,30.6484821658012,32.7010119857998
ACVR1C,0.110251231339444,0.0623179191651587,0.0492109104728042,0.0217426222015937,0.0732160254522714,0.0690214527121875,0.0706312998792338,0.00329426636991845,0.029366129674151,0.0265283690516506,1.09157190164481,0.0153391414072946,0.326981389272471,0.00967683372640916,0.0255111683406688,0.00781587914961523,0.056803916229511,0.0134445626139442,0.0140794143063128,0.0651873387068125,1.63200290004848,0.00439717900062569,0.0979703109821247,0.0085691793066797
ADAM12,20.2957876488503,30.0956656748725,48.7734134760398,1.76897443924308,13.3789943783767,6.84678947198473,39.4575625937976,1.9005104775821,42.571576815671,35.1221047992545,22.2643513405836,3.4036058281186,99.1279681522112,33.4962419337979,39.436066245252,14.914699045053,24.1581167513282,12.5295125657927,4.52992277792529,44.5844921773112,20.7477752394984,16.7818872800221,215.73028342267,16.3521886630649
ADGRE1,1.78312991486327,0.355725345634529,0.596928344035115,0.879126691017773,0.208967150290836,3.15192553938385,1.71351533507021,0.479513412805329,2.21642495167303,1.28715646638609,5.01600093232704,0.372127570540967,1.52916983204822,0.234759986202686,0.618900943944625,1.04287275493316,0.57419291988664,0.163082544507143,1.28087471651681,0.837235501955615,0.315058809192383,0.960080062996614,0.792253248142115,0.519720724950124
ADM,3.98293623594889,1.65027222201586,3.72031254717293,2.2493119648346,2.43827649589588,0.886202119789273,1.78540381679404,2.87618167006008,3.71679241126051,6.21261087337239,43.6988559088693,1.42991849973568,2.17659482888775,3.33328377785445,3.19021105126096,7.11716006391294,3.4548439978184,1.69654755766568,5.32997539019178,0.863129383459397,4.51771300903791,5.09883194968523,4.29592402594131,3.74082021332423
ADORA2A,3.9993247902808,1.02150859388294,0.991519490373642,1.03950791167642,0.688320849775557,0.465867372797444,0.629968873187578,1.43098034226816,1.91209440208279,1.01465036764669,1.18372438536136,1.5924378018645,1.06551107385117,0.634486449196449,1.06286479675175,0.512468184242339,0.69834274040267,0.330572725352316,1.34145662878449,0.47141638623627,0.567673530076365,0.918995555796308,0.841195533741628,0.877906629983317
AKT1,4.70848222315558,5.1220471482325,5.34064501653038,5.99739737022376,7.62447710520617,7.95875886138687,5.74897968895878,5.49675207596044,5.75426528526483,8.87694114749025,4.51662821739333,4.64725950162997,5.79851794421826,5.34937713201834,6.02750686320721,6.70626468689544,5.52252649881652,8.868468287038,5.25242195030191,7.69871725936197,7.6929550800004,5.24927278929494,5.12628250029381,5.17298913557066
ALDOA,121.988169735541,187.177615168366,189.518850729726,181.228666284711,276.902123063252,194.347977922482,190.873098589198,201.755742265325,160.506211209524,226.651464733202,164.439928262756,537.672859333006,199.740254124381,171.964009656177,315.504937728293,176.666317036737,165.245005916784,135.848404169487,139.478649960625,229.660647572014,257.526330992035,166.970445738541,192.247788474915,146.302411189517
ALDOC,24.2773556483732,22.7964834174241,19.6173634189944,13.0011693742065,19.4251153791481,7.07518496956761,10.3634316039872,18.4601407746652,13.1558422684818,12.6902750207079,26.0773867857102,35.1162636989364,10.9034116545692,14.2178583193176,14.8187549958572,14.9554095457764,21.3502719507145,1.49300921027666,18.5215686707595,12.3161404043549,39.6412022833608,22.0863488670582,9.88323971525375,16.3968228716659
