BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
C2,1261.53294003719,1647.02226304851,1833.76528938333,529.706653712153,1159.069870088,1875.13928289004,2448.58666995645,693.072029981164,4050.74561151265,2901.13656259046,1408.97211807882,3784.60001858495,3218.33271174914,749.94501666897,6282.66207160808,1753.64537177668,862.875831991521,1110.87251286202,759.412602960249,3099.05601076445,2075.72478134659,1163.06897431287,6261.32093305992,1523.9955863011
C5,1238.93538737297,1256.08456782784,885.612591035919,1154.41991536591,493.465390235483,837.440844785845,1157.02447041898,1393.61653467911,1169.5945949563,784.970865439064,554.244558802138,432.489049258437,1075.27157357012,1168.18358365743,371.017289698002,1417.11189149853,1588.68364225973,759.939672727119,1493.34813795022,275.214675582813,675.196802658514,1381.27491294069,635.508447448677,1325.16605461164
C5AR1,98.2502289748587,249.814446497512,317.167687079698,350.448902878937,194.208203670494,364.971631112671,226.023384919057,356.810667726152,1344.66130184466,525.725495132768,1830.3812041102,329.821025695603,903.185367461981,236.761487634274,111.613085075125,964.321390760657,458.198815475074,199.940459745891,638.886473716235,111.781871035036,308.892429479704,340.359502357267,1066.56028373046,410.768702830977
C7,9702.2101112673,54129.9695754645,68188.819146874,30142.1908026053,33677.468045588,1853.46638318026,7618.06437360516,64769.5427263529,33385.5934859659,50930.2602371969,46570.2845400111,16922.2569837441,35363.1809260114,52937.2245981059,2570.17993838512,35589.3333579967,34401.4626330901,18727.203310556,16478.7635406226,13495.5409264782,8787.26186166476,19798.2737521499,24256.1072585636,31003.2048341497
CASP1,1765.55661467821,777.492680853661,608.649258656464,513.573456137164,379.588761719603,599.03894797828,951.450820325934,406.315812724807,1285.9953309193,991.161369264071,1746.09938690393,994.596478264951,780.266648813309,456.697285792001,880.588753972022,664.500653785579,587.434378814197,425.599401865734,663.383654456888,454.065669238871,534.497109649435,713.084478865073,1338.73500815008,829.184695342318
CASP3,728.034196703703,487.357306149533,421.028936721994,423.944580720556,315.146948683484,506.278937220428,956.832329490673,455.820957723461,1137.00238888665,780.147695758947,859.308092820505,1135.76501066385,650.934779626445,457.899120754611,601.171168577053,547.019875215753,476.474551704849,628.028747002652,536.978201835118,459.462035426769,443.123171086067,518.891633961846,755.317417049657,652.20456273961
CASP8,4018.43436507172,1005.3935794128,934.751246780661,1031.62835604516,717.687589018691,1151.26443258344,1711.31991438714,689.335792622775,1606.3301562895,1372.19177399333,1279.80107214312,1797.97376264412,1538.08727074295,716.293637715875,1810.44121445996,1196.8354316801,945.116645025509,1377.18324970198,1002.42463590753,905.8186101115,1120.7458305206,923.982084620189,1506.7280198732,1465.00220876686
CASP9,310.470723560554,930.887516422309,455.649353269426,1138.28671779092,360.167941352553,319.891999716332,327.195757216158,708.01697941472,1063.43712375803,688.507471836721,555.160665510902,694.292509343662,525.878344131709,1681.36711269213,243.239550922342,1038.9706354769,1567.79708656856,382.458721754587,1184.68366061799,456.378397605113,401.074986968411,629.56067460562,356.822365985528,746.156978812652
CBLC,0,74.5060629904861,119.496276470168,141.613623158241,398.126817524513,243.603392737911,258.312439907493,0,47.491500272907,261.656955146355,60.4630427784151,224.586301543699,75.888948035267,68.5045928688001,287.884784952392,168.878619194125,83.5462227646859,174.221977371938,110.727256947752,470.254767802566,320.213094434457,68.907138514048,101.577169879092,54.6234977168852
CCL13,2.94750686924576,35.9382186189404,23.4525402418087,8.06659878749472,4.41382281069305,7.80224389552029,6.45781099768734,15.8790087731534,56.8035591499475,74.7591300418156,49.4697622732487,16.6835538289605,24.5837437297344,3.60550488783158,15.3949082862242,36.7127433030707,5.22163892279287,10.7851700277866,4.89943614813064,0,78.4360357579352,43.8499972362124,32.5567852176576,10.924699543377
CCL14,1643.72633074939,940.529477515195,2659.07134836888,1094.36856883678,218.925611410375,69.3532790712915,146.377049280913,1912.01946815558,1582.11880320919,252.01061578612,2633.80678769611,12.8335029453542,687.275966009531,743.935841855917,60.0401423162742,1457.49590913191,669.675191848185,135.229439579171,1012.22350820379,56.2763902452251,593.526291199221,1567.11537741797,724.062903240706,1518.53323652941
