EOC1005_Pre_Extra,EOC136_Pre,EOC136_Post,EOC3_Pre,EOC3_Post,EOC372_Pre,EOC372_Post,EOC443_Pre,EOC443_Post,EOC443_Pre_Backup,EOC443_Post_Backup,EOC540_Pre_Extra,EOC87_Pre_Backup,EOC87_Post_Backup,EOC87_Pre,EOC87_Post,EOC1129_Pre_Backup,EOC1129_Post_Backup,EOC1129_Pre,EOC1129_Post,EOC1129_Pre_Extra,EOC1129_Pre_Extra,EOC1129_Post_Extra,EOC183_Pre,EOC183_Post,EOC183_Pre_Backup,EOC183_Post_Backup,EOC183_Pre_Extra,EOC183_Post_Extra,EOC183_Post_Extra,EOC218_Pre,EOC218_Post,EOC218_Post_Extra,EOC26_Pre,EOC26_Post,EOC26_Pre_Extra,EOC26_Pre_Backup,EOC26_Post_Backup,EOC26_Post_Extra,EOC26_Post_Extra,EOC376_Pre,EOC376_Post,EOC423_Pre,EOC423_Post,EOC568_Pre_Extra,EOC568_Post,EOC568_Pre,EOC587_Pre,EOC587_Post,EOC587_Pre_Extra,EOC649_Pre_Backup,EOC649_Pre,EOC649_Post,EOC649_Post_Backup,EOC677_Pre,EOC677_Post,EOC883_Pre,EOC883_Post,EOC883_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre_Extra,EOC933_Pre,EOC933_Post,EOC868_Pre,EOC868_Post_Extra,EOC868_Post,EOC1133_Pre,EOC1133_Post,EOC167_Pre,EOC167_Pre_Extra,EOC167_Pre_Extra,EOC167_Pre_Extra,EOC167_Post,EOC740_Pre,EOC740_Post_Extra,EOC740_Post,EOC551_Pre,EOC551_Post,EOC60_Pre,EOC60_Post
OAS1,1484.37499779954,611.894552204917,635.749105923577,1122.29919146078,3768.23663799495,696.073035840669,708.130741135475,1732.55157524695,1804.05773214389,1191.54585711314,621.427258711392,1800.41979358677,888.206166671206,1126.89854995446,1547.76057681008,986.29826281416,811.671455966775,514.401335551595,1136.05422894991,455.28695802689,762.509278519172,1229.17424250382,1278.74405039017,1965.62483445578,1910.65383710573,2240.09074120888,1774.59989554505,2164.68627745129,255.874886089695,502.775224006551,1744.52850856684,2456.43321879036,1375.4251093679,83.0126653812078,693.158432750193,1085.71236043651,2323.46279705906,471.843670479793,1240.50603492473,364.832114311195,571.577800383079,611.623780003984,316.496439431771,235.99430549969,894.839972594099,528.159735667264,660.92725267398,1088.40004114973,1344.02948243391,4370.82698418987,1995.69425041513,709.437904076232,724.257559002323,212.938761433955,698.473859868924,343.222510135472,2764.09209421312,5445.02500066656,402.011169045427,576.013077283826,38.1491995777575,400.054568062048,579.080774061322,1618.58635190434,1050.66770841345,703.598312582282,303.46614468211,1096.68516078956,1014.96695625966,455.468080664203,916.919395455124,3.79097897473755,476.703912723299,1000.87212919654,1248.10941863082,3588.47348391955,557.707350670414,2030.8573192837,2238.50131071828,1817.95378854146
LY9,14.2728365173033,0,22.5358824860969,2.53722499953454,57.1530049624157,30.4531953180293,13.6931358783103,4.35158271500848,227.251471231385,20.4587506549917,87.0143186060292,38.4048590782161,4.03119288958187,19.1572753492257,10.0416992440101,32.5824615382517,52.2582992197787,125.186165731583,12.9280708842095,53.4899978009734,70.9310956762021,49.2097607964974,55.4436996017879,16.3856688434126,158.546078548446,57.0723755722008,187.868944592752,22.1036719957586,0.799609019030296,35.9125160004679,28.1159621488132,65.3489654956829,53.3840795873384,0.728181275273753,82.9778534973025,22.5667696164632,2.65538605378179,9.67884452266243,22.7236742450824,2.11292730296059,7.24349747029247,31.1372106183846,4.80754085212817,3.50486592326273,13.4509173095632,20.6468496919107,4.02697488300978,26.2552641505418,42.2484709605944,27.9286069277308,20.6293050387476,39.1800025919813,199.245545805316,17.7448967861629,21.0948481168467,8.6769735708406,164.283891701254,35.8181690870988,0,4.00565422311423,0,0.519551387093569,69.0803279808057,6.93556015813323,240.670189365642,21.3893887025014,3.39068318080569,153.398550674113,14.6971365046118,5.16598957275088,11.7721463039888,0,0,20.8387338595727,266.438942451223,15.8016236448544,15.7754159091465,256.200461817328,38.4777778384336,16.028362868811
RRM2,1346.9989463205,2681.04421003501,504.092108241642,1740.5363496807,335.194650725519,1313.83785514926,128.128628575618,893.317765923885,127.579773322883,1029.99227435476,60.1849037025035,1073.79985982692,851.925430664969,2085.8892159657,2557.9555207575,1545.63051922081,1141.8994318875,1219.99608785688,1392.99963777357,58.4658115499011,476.568299074483,764.890847162948,569.772487397097,775.369849670286,473.323694352661,831.116469270174,396.048045357693,769.207785452399,2.39882705709089,33.8000150592639,710.932185762848,392.781676821421,127.703092346182,2079.68572218184,622.752981297937,1212.75491531438,1856.99998027806,76.2209006159666,765.374664345731,1909.38197277539,2527.98061713207,425.541878451256,1361.33531796096,178.748162086399,559.274982871312,77.9252069017275,1900.22877292024,3298.61591418625,5413.08534182616,1864.23451242603,1128.49939045297,1106.13543032004,434.355289855589,30.860690062892,4729.93372219963,65.5593558685734,617.157737645776,924.639401989181,708.200497797834,2413.00610400401,2060.85991824265,3823.89820900867,70.7860150914429,531.437297116958,196.676713890202,33.7727190039495,550.138346085724,424.707927612657,662.235680148977,826.558331640142,514.050388607509,2484.98671794047,578.601589234784,1189.64654180678,211.732847803443,531.235537774628,464.910786498964,323.374973147481,419.860458178202,517.969200076313
EIF2B4,752.892126287749,704.212807587455,779.267094387667,493.067391576213,815.58882757177,1080.36335771104,753.122473307066,511.621796350283,837.242262431417,766.144938321415,384.313240509962,617.550133977715,455.524796522752,402.302782333741,513.465554677048,646.218820508658,600.414501674053,462.050757154751,775.684253052568,552.315326130981,1161.49669169781,684.657541516485,710.151216176092,715.070588326528,667.745162937618,920.292056101737,679.120847007582,691.108144400719,453.378313790178,768.950342598254,481.987922551084,377.648232180315,477.31647631032,513.367799067996,450.930153348977,501.483769254738,547.009527079048,423.449447866481,526.776084772365,304.261531626325,732.910244039593,846.635583957029,807.666863157532,560.778547722036,586.884760506731,592.764394380662,505.888719678104,718.439500846643,932.106890568115,555.081062688649,712.857096338944,726.928976661938,653.525390241436,489.141937496839,1164.90439045253,401.069000607743,584.05109787328,436.451023320575,668.550081124861,723.42115269443,591.513378716177,645.802374157306,713.830055801659,964.909807000285,672.841389624375,567.381679266352,596.760239821802,718.912610621964,554.168499968008,373.673245762314,461.729738367559,425.537389914291,545.817119400654,589.613587438499,590.623207030657,862.317176047767,509.45313730126,795.158750396462,1067.19248534244,922.052663979495
CTLA4,221.228966018201,16.0221765539941,65.2354493018595,26.2179916618569,208.531234322328,205.921606436198,101.720437953162,26.7311509636235,195.356527900664,156.615263634764,197.232455507,132.112715229063,26.8746192638792,112.689854995446,42.8445834411096,141.869467947804,68.9364798218357,210.161017622112,137.360753144726,83.3448802945399,157.378368531573,149.768837206731,126.222890582794,56.3667008213395,556.647180889071,114.144751144402,493.790671936354,51.57523465677,3.99804509515148,14.787506588428,226.266552530925,152.022330258378,130.843332321908,0.728181275273753,111.47529813274,52.6557957717475,8.85128684593929,85.899745138629,78.4999655739211,3.52154550493431,26.9984905710901,68.9466806549945,37.6590700083373,45.5632570024154,33.2733217657616,73.9290424452287,13.0876683697818,253.005272723403,256.131355198604,462.567552240541,56.5395767728637,46.8760745296919,592.755498770815,31.6322073144643,64.4564803570316,22.1744880143704,197.39053147375,27.8585759566324,3.30420138941447,24.0339253386854,0,4.15641109674855,104.046913748868,44.2141960080993,518.864225460335,68.6711953080307,21.1917698800356,302.218040134074,42.3623346309398,13.7759721940024,23.5442926079775,0,0,22.0645417336652,504.511761751745,41.3852047841424,52.8940415777265,1090.41416066155,71.297058935921,26.9951374632606
ANGPTL4,137.376051479044,53.4072551799803,64.0493502236439,150.542016639049,205.441882702738,111.661716166107,62.5971925865613,431.428343459413,2913.40372986551,263.847336033342,285.697012756463,119.823160324034,510.617766013704,116.070550645309,844.172183113113,135.760256409382,363.584337124843,363.419232638959,53.3282923973641,220.179758390053,509.817250172702,2475.46492354554,244.18820888447,219.567962501729,903.828374790779,877.487774422587,1392.51508255573,373.55205672832,57.5718493701813,363.350161887087,1885.10831931091,146.519259479794,227.144024910832,332.778842800105,1574.90289617607,205.608345394443,864.770724848269,346.018691685182,176.624922541323,125.367019975662,221.91442249896,264.666290256269,294.061248788506,28.0389273861018,923.157693245811,744.618643727619,56.8810202225132,1100.33425212725,361.75253260009,43.6384483245794,259.776433821266,1932.41369926879,1518.25105903651,49.3771041006273,139.460384772487,25.0668125379839,358.551155271939,321.700222356351,68.2868287145657,264.373178725539,69.8732708055769,202.105489579398,2229.33305360279,636.337644508723,1318.51033851392,414.278686448447,1574.97233748424,400.667856238356,2343.76100376485,708.601569728996,7194.08940799313,35.0665555163224,532.526118116547,1204.96914023294,293.791989775113,48.1573292033657,392.529466445233,417.106849422113,108.643137426165,107.980549853042
CD79B,30.3297775992695,11.4444118242815,4.74439631286251,5.07444999906908,39.389233149773,127.613389904123,58.6848680499012,57.1922299686829,37.8752452052308,53.6160361992887,105.142301648952,12.2895549050292,32.249543116655,28.1724637488614,21.4222917205548,29.1884551280171,342.458641695571,566.751913948439,6.46403544210474,108.223949039179,261.558415305995,224.653255810097,117.965318301676,81.2729174633267,858.694819583557,265.74324875806,1520.72294339268,138.516344506754,11.1945262664241,194.350086590768,144.596376765325,59.1580108697761,241.798478130886,20.3890757076651,531.39352643727,137.908036545053,7.08102947675143,102.837723053288,167.328873986516,4.22585460592118,77.7029728631374,217.960474328692,120.989778111892,77.10705031178,63.0069284500592,177.163290904782,13.591040230158,38.1894751280608,55.4511181357802,54.1116759224784,159.686101966602,300.146805570714,1333.94892916659,43.9764833396212,40.4317922239562,1.92821634907569,216.754792472757,18.5723839710883,2.20280092627631,35.2497571634052,6.42512834993811,97.1561093864973,160.334588399895,22.540570513933,917.39335623785,256.672664430016,8.47670795201423,115.621295657354,76.079294847402,21.5249565531287,28.7763576319725,9.47744743684389,4.43033376136895,23.2903496077577,477.158714427855,30.0983307521035,152.186365241178,234.32969068658,56.5849674094611,30.3695296461682
SIRPA,1534.32992561011,189.214275494787,533.744585197033,516.748158238535,1153.87282991688,2389.8507563863,1237.27263471875,731.687550794998,4760.32029211005,1695.95988188276,2195.6613061588,1548.48391803367,706.802486640022,610.779014075315,884.338980089153,859.362423071388,386.933789967723,117.599125384214,326.433789826289,954.112286356897,1030.71748404481,2697.9786245384,900.075378641792,580.052677056808,1634.0661526307,1544.52116392268,2001.81976772142,671.214839604536,654.080177566782,1396.36312213584,2423.32816615962,1320.0491030128,1901.93867863125,336.419749176474,1311.72061336645,687.032763878992,572.678258932272,964.254885570244,1714.60451121986,163.399711428952,431.975849137442,607.916969216081,315.695182623083,920.611449177009,3216.18512301819,1453.93783475616,637.268775236298,2959.68432242471,910.982655087818,782.000993976462,641.036552870711,694.74540310424,1590.97568325545,557.806972886774,839.106180647902,580.393121071782,2253.75011885219,3942.65179729103,407.518171361118,550.376890255895,275.878948525467,884.276460833254,2306.08897358147,597.325118619224,2457.16499787825,2627.51753850727,964.64936493922,1702.26600636124,1900.25329630216,648.331691380236,1760.58988057432,150.691414245818,74.4296071909983,780.839615796931,1264.3186318598,636.57969540699,824.96145548419,2641.67671300671,2095.90719284644,1904.0007892056
HEY1,176.626351901628,49.5924512385531,158.937276480894,43.9785666585987,52.5189775330307,127.613389904123,232.783309931275,100.708057118768,69.7701885359514,186.245178376477,71.7868128499741,215.06721083801,98.0923603131589,65.3601158973584,87.0280601147539,124.899435896631,46.6989056857597,60.6963227789493,143.82478858683,129.371157472122,361.305268600654,123.024401991243,128.582196948827,62.9209683587046,226.825046682449,108.794215934508,357.966502534838,71.4685394529528,49.5757591798783,316.875141180599,191.456313680014,36.4578439081179,273.200877888144,193.696219222818,278.269165263681,86.0880470553968,99.13441267452,56.8632115706418,134.27625690276,137.340274692438,31.6079889612762,77.8430265459615,73.7156263992986,53.7412774900285,269.726289207557,199.142195415526,28.1888241810685,329.384222979524,105.621177401486,134.406420839704,118.427491889106,139.228937782219,241.087110424432,76.3802079056578,90.2390724998442,118.585305468155,15.6163395153283,16.5824856884717,74.8952314933946,231.526814096002,183.919299016978,182.882088256936,456.271302095445,33.8108557708995,179.855679149593,288.193868833703,27.973136241647,111.042234443201,295.671804975131,148.091701085525,136.03369062387,1890.75076365036,176.327283702484,93.7743023680772,140.817539926692,19.5639149888673,32.4787974600075,81.2342927713478,39.6094771866228,37.9619120577102
NECTIN2,2494.17818139875,771.353356956573,1415.01620031124,641.917924882239,752.257119370174,3738.49226332759,3802.7794496336,3460.12991310532,2094.10237305763,3767.93749132107,1601.78858167265,1086.08941473195,580.49177609979,1018.71628915883,1020.23664319142,1160.07139101817,1039.60659086155,1731.36260726953,883.956846707823,1390.73994282531,2152.31543442476,1897.78512289101,1656.23306895554,3551.75757849813,1480.14915666761,4567.57355751269,1327.77645975688,4856.17673746816,1327.35097159029,1476.63815790159,2115.39143786309,1713.51866368154,1595.2419076687,3664.9363584528,1779.41396944215,1878.056715859,3068.74114948715,993.291419138232,2281.66347306305,4746.33903155047,1263.66105868102,1838.57815079985,1153.80980451076,766.397348553449,2019.05348246706,1500.55975341532,784.253358466155,828.234241839818,565.073299097951,912.9163389502,1888.72748354755,1649.05832338036,1176.54494798039,705.938285188656,1224.6731267836,231.385961889083,5789.28938512253,4641.10609448946,2558.55327586994,1434.02421187489,1074.60271652715,712.304951705283,1072.02434903547,2143.95503388293,2621.49356803651,1547.91628768102,2339.57139475593,1781.25481230538,2249.52642264705,1281.16541404222,1686.03295398239,1277.55991448656,3698.4426239908,2881.8743119915,843.892163733341,1191.8938977833,2501.79537006229,4153.88431690411,2468.23627840069,2506.3297938546
SMAP1,1243.52088157005,852.227200514829,1257.26502290857,822.906641515703,1410.28901434285,1170.27279150712,650.423954219739,982.214384244772,944.887696172599,819.055500360187,709.166696639138,1334.95290155879,1092.45327307669,1267.76086869876,1261.90687166393,1590.43140383591,998.467078709814,594.823963233703,1677.41719722618,562.266953628836,1086.13240254184,902.892132874865,677.120927051623,1089.97469146381,689.733305218059,1023.73573682635,668.965768921488,962.983309948549,459.77518594242,874.575389658454,843.478864464396,634.228907231786,745.283620905587,512.639617792722,644.545144842683,604.28794195196,567.367486824708,413.770603343819,640.394455997778,433.854406207907,572.236300153105,521.177596779152,715.522330158409,759.387616706924,1066.16218253696,553.46877722509,780.226383583145,1627.82637733359,1349.31054130399,1361.51958772688,1079.60029702779,1702.93082694433,699.351865776659,376.500418767283,880.123940875104,1219.59684079037,2021.3789868641,2377.2651482993,936.190393667433,914.090293714667,541.317063482285,679.053662931294,855.402085984545,792.387748066721,777.649375315864,729.49073048531,497.582756783235,747.531743210418,954.449335358316,713.767559301747,1105.27373631894,440.701305813241,1134.16544291045,896.065555961627,554.152477265471,745.686144383365,807.330108291615,1309.12187196903,809.165033955294,680.783622901603
TBXAS1,419.264572695785,82.3997651348268,360.574119777551,109.100674979985,665.755274021653,548.157515724527,821.588152698617,167.22510719104,3513.42735127469,533.338465350819,1493.74580273683,556.102359452569,185.434872920766,244.536985340117,265.100860041866,221.289217947293,179.012471795412,50.83317032737,143.82478858683,185.349062147559,343.572494681604,1274.10489366583,371.590752650281,219.567962501729,1069.31807721726,695.569577286197,1343.00907688602,294.715626610115,73.5640297507872,618.962775772771,1348.22732780261,1086.16859492298,1179.68348421432,187.870769020628,663.82282797842,664.465994262529,218.6267850947,360.536958469175,875.894352719541,141.566129298359,133.016953545371,326.940711493038,141.021198329093,149.54094605921,1049.87949316222,568.787407641669,175.676779271302,861.650032576871,406.641532995721,507.951538498104,369.035345693151,285.454304598721,1085.88822463897,199.822968157226,253.13817740216,96.4108174537844,1086.27257668624,1784.93875950709,88.1120370510525,261.969786191671,46.5821805370513,111.183996838024,1068.61297481419,201.99818960563,853.990994523245,414.278686448447,267.016300488448,845.981559314699,1142.05396015248,330.623332656057,604.303510271423,21.7981291047409,9.74673427501168,404.516598450529,1577.35906234431,316.032472897087,200.440578610332,1156.0264740538,735.604576322995,606.546994877636
TNFRSF1A,2462.06429923482,1047.5451623159,1834.89527399958,691.816683206418,1592.56075989866,2678.43103582857,2757.21071721119,1272.5271168032,3235.34331410997,2595.43943654188,1548.85487118732,3017.08572918466,1037.36030358574,1277.90295564835,1477.46868210201,1649.48711537399,1708.95757235744,1659.28572396953,1585.30469217619,2329.92478793542,4215.96699925426,3475.70680060478,2445.42104839375,947.091659149251,2299.49677427564,1724.65584932244,3032.56019346003,1212.75480350062,1167.42916778423,3130.72639486432,3415.4199734106,2175.77660908258,2812.60827159173,2110.26933574334,2721.50596268425,1645.70256943763,2369.48948865795,1720.41461390325,2890.03820626094,2539.03430905764,1030.55214009161,1615.4281413681,1457.48613500352,700.973184652545,3342.9069229346,3127.66471461976,1046.51009772217,1706.59216978522,739.348241810403,844.840359563856,2021.67189379726,2459.24480555025,3108.23051456293,1174.24925689304,1160.21664642657,843.594652720614,2336.82904507373,3012.70599988154,725.822905208045,1333.08172545242,706.362547971321,1450.06792137815,2799.88539211093,2442.18412068266,5525.06294941554,4764.20489415714,2537.92636083306,3887.62297081559,2763.92620030846,1982.87899767421,2516.6232765416,388.575344910599,1290.11319131064,2599.32559701317,2160.89073858729,2389.05500344822,2642.84614760289,5178.68616417342,3455.0781100217,2977.90110141593
TNFRSF1B,974.121092305951,81.6368043465413,244.336410112419,156.46220830463,679.657356309808,2040.36408630796,1519.93808249244,587.463666526145,6542.45025071407,1384.14030293427,2301.52872712947,1205.91257505599,282.183502270731,433.855941732465,745.763530521814,641.46721153433,464.765299443989,591.789147094755,260.177426544716,1146.92506912785,1988.28727567354,3271.37931555846,1082.92162200939,774.058996162813,3631.51528821186,1626.56270380772,4521.54851783366,1158.23241257775,448.580659675996,2359.66355132486,4076.81451157792,1921.9474694204,2277.72072905977,214.085294930483,1822.99829653164,895.984334401799,790.419915342379,1232.84282107413,2216.59113317941,192.9806936704,325.957386163161,487.816299688026,354.155509440108,656.578216291217,2785.04782609587,1826.24715661997,335.749030870941,1262.63952142151,533.386945877505,471.295241905457,1072.72386201487,1339.81616006507,3663.12935963073,517.688075805014,587.725907255479,113.764764595466,2021.3789868641,1827.38992286958,148.689062523651,970.169452838266,355.791482377823,445.775090126282,2885.16974764279,717.830476366789,5319.32875528039,2974.25078694782,1274.04920518774,3196.18472747854,4241.42068774266,830.863322950767,4562.36070092364,8.5297026931595,62.0246726591653,1809.90532609759,3840.57045943949,1031.62028652835,716.389475403594,5406.76706310836,2425.2317031695,1684.66529731661
TYMS,540.583683092863,254.065942499049,154.192880168032,386.503941595762,326.698933771647,1064.41168397302,104.654681355657,422.725178029396,165.455018528113,424.695444631208,65.2607389545219,726.619933759849,550.929694909523,811.366955967208,876.975067310212,923.169743583798,301.31912954383,375.558497194748,913.045006197294,556.047186442677,696.011376322733,449.306511620194,520.227053710393,650.183339706614,352.967547133403,611.744525664527,300.844188300555,631.42823001217,222.291307290422,194.350086590768,511.442740040317,298.541589738173,181.087171933521,1784.77230569597,399.802385032457,1123.32364313061,1461.34745826458,356.907391773177,625.933936023634,869.117430617789,320.030888232922,120.100669528055,520.816925647218,407.732735739564,305.831383038489,123.881098151464,257.726392512626,1687.49743222118,1616.00401424274,642.357959337808,333.125073959035,375.008596237535,236.105971779299,182.078071371063,564.873155128895,295.01710140858,227.373903343181,224.858505935676,495.63020841217,2495.52258100017,1844.81497747598,2075.08824005171,141.572030182886,341.576337788061,205.734194135145,234.157518427383,261.082604922038,233.532121921784,480.682817444949,500.239990294711,453.881640831567,968.595128045445,338.477499368588,1022.9366709302,149.935222367989,528.225704699417,312.724421257786,399.922672105097,483.235621676798,783.702584480284
NFKB2,1751.99068249898,247.19929540448,387.85439857651,580.178783226899,619.414999727803,1883.74765324381,916.462022712625,1225.28136161167,1695.41558142362,2211.66149322066,837.512816583031,1049.22075001686,499.867918308152,807.986260317345,599.154721559267,1013.45031409604,564.834383056331,1256.41388152425,509.042791065748,1559.91761028885,2930.3408901231,1274.10489366583,1123.02983023196,963.477327992664,1688.45787300864,1523.11902308311,2194.76625135721,940.142848886265,861.178913495629,1168.21302048581,1549.05562886557,1321.42487070744,1208.99239065443,483.512366781772,940.415672969428,925.237554274992,1005.5061856987,1916.41121548716,980.216675390147,595.141190333899,763.859733230842,890.375951254284,724.336155053977,903.087119560696,946.519812783473,2946.50525925848,660.423880813604,1107.49477871376,470.014239436613,689.487483528354,773.980963120418,1199.88757937943,1563.0813068427,682.792767641486,1026.02997368329,469.52068099993,852.027483956315,646.053642422857,463.689594981164,833.977209252383,526.860524694925,1176.78389176693,840.903745544129,1348.09950573715,2774.17680645127,1490.50266537431,1964.0532324817,1764.0833327523,1154.15748433275,780.925423747509,1474.13432051059,567.699101466949,1504.54134536089,1737.58266152614,853.009846174637,1392.04779728479,1094.0714915814,4210.12344266889,2226.0526178882,1887.12882829106
VCAM1,8085.56188705232,2034.05346156896,4248.60689816838,1940.13138297741,2562.61716844994,4221.39293194206,4794.55371967693,3183.49358336549,5186.91515915844,6623.69689309371,5766.87396561459,4723.79766662058,7480.55027210077,4436.59959117069,4234.24984789091,6963.82235251925,96.7334474919307,19.7263049031585,1691.96127697091,1931.8596880212,1321.09165696926,7627.51292345709,2404.13318698817,699.995772990588,5056.1154538552,3693.65280656337,5717.30896247131,1181.80966270656,1022.69993533975,1719.57576614005,10349.3517814441,2616.71015521661,6618.57912217139,661.188597948568,5307.22998328201,5353.33923679433,684.204473191107,1249.78079898879,6215.95780031391,245.803876244415,1515.20797083118,2685.21373475688,1923.81759765995,137.858059648334,8011.08317236932,7695.94671580736,2954.79282040843,11115.5241044612,3662.41432639653,4440.6485015092,3302.21690286915,1587.48974787867,8247.76936861105,3258.8888706414,2549.54678212222,4157.23444860718,273.598268308553,768.100737090009,804.022338090854,1757.68107310252,14.8581093092319,101.832071870339,4368.26469034182,1027.32984842348,6254.83707200813,2113.04645234711,990.079488795262,4067.35112347108,6935.31935529385,4116.43269122033,5096.03133337113,17.059405386319,22.1516688068447,1526.74370718222,9099.447076414,993.244914819417,1731.58388743926,7548.5404359837,1968.02516650106,1956.30386804067
ZAP70,174.842247336965,3.05184315314173,18.97758525145,10.9946416646497,120.484713164011,439.396103874422,282.665447773691,63.4087767044093,537.230451726826,316.052423911597,312.526427659988,208.922433385496,13.4373096319396,28.1724637488614,20.0833984880201,55.6617051278466,138.984838350475,941.55170710845,25.8561417684189,204.008363706038,596.264523028074,527.400262449418,251.266127982571,157.302420896761,1435.01560146039,674.167436446622,1280.80922360869,227.667821556313,29.5855337041209,209.137593179196,560.980387635845,246.950301188949,514.99935601903,18.9327131571176,420.756388440867,167.997062700337,38.9456621221329,130.664401055943,213.809116760548,22.5378912315796,50.7044822920473,226.115458062079,46.4728949039056,45.5632570024154,154.33157755183,137.86767374921,19.1281306942965,143.210531730228,92.4185302263003,102.986738046007,184.89969701396,486.251817882625,1379.77540470181,101.840277207544,134.772640746521,6.74875722176491,357.301848110713,28.5218753841713,9.9126041682434,80.1130844622846,12.047115656134,35.8490457094562,533.880065629437,138.711203162665,1554.00482488245,357.990821441865,103.415837014574,686.859182122895,350.137663786339,66.2968661836364,92.8691541759113,19.9026396173722,0,292.968081908111,2081.87082409606,122.650697814822,121.563499064599,1798.08982653503,327.061111626685,176.311991556921
NLRP3,342.548076415279,69.4294317339744,240.778112877772,89.6486166502205,346.007381394084,247.976019018238,203.440875906324,69.0036687665631,2845.62697528773,309.703156466944,1358.87360889749,440.887782217921,169.310101362439,584.860347426362,266.4397532744,862.756429481623,202.361924638292,101.66634065474,87.2644784684139,607.049277369186,261.558415305995,579.819355471774,265.421966178772,161.23498141918,1255.63865127784,394.156093795512,1909.1546801858,215.879196491909,166.318675958301,1081.60048189645,4486.50424574634,646.6108164836,570.476928923518,48.7881454433415,528.040885891925,325.96445001558,135.424688742871,1134.84452028217,461.70374488872,112.689456157898,112.603460674547,153.461966619181,100.958357894691,107.482554980057,363.882710374499,1949.46222736202,181.717241595816,1823.5474373649,248.209766893492,300.232524473106,174.203020327202,125.935722617083,1206.43177985119,433.592695383633,140.046352775732,148.472658878828,916.366802759467,849.686566677289,63.881226862013,161.828430613815,12.8502566998762,92.9996982897488,461.388363427357,153.449268498698,4465.33776075715,1052.58307562309,153.428413931458,486.525254003717,538.606826021948,191.141614191783,452.573624575568,2.84323423105317,2.65820025682137,277.645483481954,1085.0042105143,261.103019274498,114.139773930883,4794.38547144743,939.310458997055,376.244728394195
PRF1,139.160156043707,14.4962549774232,36.7690714246845,22.8350249958109,193.084476224377,358.187583026344,340.372234689427,112.519495916648,940.900828256259,240.566688736282,804.157327784053,201.241461569852,36.2807360062369,102.547768045855,87.6975067310212,99.7837884608958,48.9226630993673,134.290614148425,54.9443012578903,85.8327871690038,199.493706589318,522.05137540632,163.97179243933,180.897784031276,1347.06303233863,420.908769844981,1044.70365810699,243.87718101987,39.1808419324845,329.550146827823,476.632501189405,447.812384607259,564.196448972067,6.55363147746378,390.582623532757,160.474806161516,43.3713055451025,202.045879410578,203.480173921875,8.45170921184235,59.9234790724195,68.2053184974139,52.0816925647218,57.2461434132912,302.291667957025,244.432059255846,46.8135830149887,336.544749566035,87.137471356226,120.442117375839,458.429000861057,439.375743352933,1298.08473092163,161.247105578611,288.882225600151,23.1385961889083,383.537298496464,97.5050158482135,9.9126041682434,80.1130844622846,8.8345514811649,5.19551387093569,481.856608755003,136.110368103365,939.39009397557,308.457500236072,66.118322025711,528.881570234629,311.23347892119,229.025537725289,224.978796031785,15.1639158989502,0,197.355067728895,2465.82656245732,229.49977198479,108.571980080596,1474.71485338754,494.55261515869,338.282816336484
BTLA,112.398587573764,40.4369217791279,41.513467737547,45.6700499916218,166.824987457862,110.211564008106,63.5752737207264,33.5693523729226,44.8522640588259,87.4787959041026,118.919568761573,185.879517938566,32.249543116655,55.2180289477683,24.1000781856241,65.1649230765034,303.542886957438,274.650860574745,50.0962746763117,18.6593015584791,73.1476924160834,154.047946841209,80.21641644514,51.1232867914475,318.249427743232,98.0931455147201,572.492527103588,56.732758122447,2.39882705709089,6.33750282361199,46.8599369146887,92.1764355412791,125.609599029032,3.64090637636877,149.192504267877,101.96836641513,0,27.8266780026545,58.8749741804409,4.22585460592118,22.388992180904,137.151999152408,39.2615836257134,43.2266797202403,21.9462335050768,42.6257542026544,44.8000955734838,212.428955399838,277.255590678901,359.580814194534,73.3486401377691,154.62108165764,499.110092242316,20.8309657924521,134.186672743275,13.4975144435298,574.681294164083,78.2693324495864,242.308101890394,16.0226168924569,13.6533977436185,4.67596248384212,99.782695972275,21.6736254941663,392.059502031126,64.1681661075041,11.8673911328199,129.358479299812,67.4339204329245,31.8569356986305,34.0084226559675,15.1639158989502,87.7206084751052,68.6452409491807,604.806268606008,24.8311228704854,58.4618354280135,362.429921595244,114.301634167111,95.326579167139
