BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
ANGPT1,1.45901539962809,28.4075619771815,35.8218911781381,13.5688774017841,11.6410941810753,1.7599640781427,5.42443400656582,31.6247043105372,5.85273430536052,17.2503490534783,21.1188465292156,3.41094310029915,14.4304185073156,24.3866093922412,2.6281815274955,11.9492092363514,9.98422573657545,10.7300163545032,13.5332427631147,8.38843625134937,12.8987606220535,16.2408640722622,12.0939975772815,14.7016866830199
ANGPT2,27.7568465516673,19.9191793898649,25.9763910736974,15.8397091681222,13.5254781006302,5.56485787921332,19.5638109807615,20.0635840924286,13.4805165138985,18.5673664451528,49.9910868629228,12.0153003444198,16.0557525004069,19.200906112879,16.3583107951733,24.311133313525,14.9370918046839,26.6396869048376,18.1686377898854,10.0334640872569,12.5544023362825,21.1902188451783,21.6388605775344,16.1478137484751
ANGPTL4,6.96224988321873,7.55778465333359,14.7915755876988,10.3545498341362,9.43858142179771,3.50628435870253,23.6271064835421,32.1535737626505,7.67592550690627,19.118477591253,112.138735651254,18.9543404681621,31.6693661019198,9.74729350895237,10.3195851748587,46.4220397160022,15.741928118206,7.8978510709906,20.0932040907694,12.1358647270888,32.4941888420653,11.7913365479573,15.9798728291776,7.13297918274737
ANLN,6.37753629567496,11.9093456170485,7.58798589191461,4.51401927352623,21.0437871141666,15.8819738742175,67.6742385906538,2.69395499577471,3.35740617216444,9.03084692169823,2.91877570671154,3.40876414700461,13.8156707752032,5.85747363082069,64.4784927967851,5.06627290136266,5.5278424438928,9.31302044530896,2.30216048983335,15.7306207199295,57.7188288487867,8.2218721558277,9.35296662699208,3.23696141183503
APC,58.5765784156799,65.4167499614519,65.1283767319449,66.093839103514,58.2863197662487,34.1870440972985,53.4729017110859,81.7235924277394,40.4001976058106,50.3489327823792,37.3458609356033,38.8894975276478,48.785883485376,58.0462958136829,41.1565348735984,54.9345210152412,65.7943145658137,34.6468470673311,70.3514887882475,56.844612214564,57.3857137383407,65.1860680858771,43.6912694316814,59.529651533502
APH1B,7.25490271071167,6.44430308134937,4.24131994259341,8.13048672686934,6.35589784706153,9.95268609686625,3.46837262791682,6.17911985907349,4.95392331185524,4.73893860911885,2.91327640913798,3.93685228499561,5.38228933957341,7.93568375101126,5.66083402750999,5.32909186724352,6.34131129794812,4.86444679214797,10.1909828518651,2.61947189819086,8.3394873478751,8.13920953270938,4.02397725494528,9.48025358296117
API5,74.4328643190399,77.6725185818081,66.516243911901,83.2715060622824,78.992472709657,84.7703480043514,76.326530353973,77.0806718273284,61.7001311191248,62.684645133252,61.9781714028762,56.5818641802746,53.5120365096278,69.0203979644018,71.6123457853369,73.8357589878689,64.1351754349561,58.3548178697453,76.5539751186123,103.470144300254,56.8020656742933,92.3849040536216,68.2125090619766,78.5675705989149
APLNR,8.60668216596753,1.5012165621653,4.62126760581587,3.94552065572921,1.59458137010654,1.42282997563291,7.51117200666266,2.04682931536683,2.03550968573681,0.996136959686512,5.8146684370532,0.554428401567143,7.9984928491433,0.658391726001727,2.72901610527623,2.97091023585266,0.869547980234347,2.2508443975762,0.428947817748302,6.95124547617491,8.6538654523715,0.832898169853299,12.4522256759498,3.85064976598306
APOE,382.208883343299,313.148671714547,164.399811568819,57.9989534702686,163.3098450119,259.03803364267,335.021214533432,51.8995775658696,937.665155320866,306.622873953591,116.825933989479,488.845482880729,917.720603267406,131.806334443822,233.123241739984,281.770444047753,179.432059019258,140.828844781531,85.0781760345912,117.516146289727,164.923887664345,130.720724771144,1240.95248721194,506.60479908321
APOL6,16.1387074130738,30.3022424085333,11.4088437120699,8.81048402508545,10.3235642356986,9.49257252759913,16.4834294771065,8.57396742729814,23.0016085928543,16.8437704092447,22.4677819968856,30.3688820150271,17.7156701121521,12.4894915296085,21.4372062889417,11.0821050440017,14.2564625375971,11.5967917685131,11.3866147984095,8.09071234377982,18.4091319623176,14.5015143173003,16.4232817717433,12.2162346190672
AQP9,0.216376040495674,2.12632145801044,2.93007558311335,7.57586602211419,2.39221074371518,30.9418255376274,4.01527351897001,9.54049364428415,19.9548352767731,5.32640793082091,107.161433656176,3.16626097900314,8.73955773030472,3.91798547704309,8.3287287880059,22.7084618780454,7.25780070161394,1.09062989399936,11.4121151170037,0.685269892245401,38.9959613848638,11.864572698225,5.22420573688287,9.78539859186962
AREG,13.7631118173146,10.8480425924319,5.12828790312316,35.2716415001409,3.70938940133468,28.9375746838607,9.53376025475347,7.41113428675414,45.4502341590301,33.7921704243736,129.740693243967,13.3284152631282,189.009559648891,42.9608604357042,5.03820440961839,66.1344779746612,31.0607121880483,29.6291019027908,52.082485995138,1.05520827140597,55.2758392454123,40.019609632854,65.2675891852024,45.6835596223598
ARG1,13.5075771347717,17.5358543048483,7.55405152834238,11.8069524163387,5.931305962224,6.02259047271551,9.78964146943826,12.6404142499718,10.3942614273937,9.92092519715429,16.672190645678,5.16657172667596,10.2994979855526,13.9701593830958,19.0176277113378,13.0898343405471,17.212770330771,10.9386601854828,14.9861235255655,5.46850425529119,7.50474421301523,13.4829348518616,3.08297115549617,15.1847638742802
ARG2,37.9821474224882,80.1911451908411,48.5287632519662,47.6808934838781,51.498592468242,69.1271183432633,44.3503778819842,46.328975227227,39.205311698327,46.2052342711734,53.641809246735,38.4503861141368,51.5273251334849,118.53118232006,33.4401303874988,47.661141269554,97.2438457234843,107.190742335739,48.4704300180892,60.6956919054677,59.6668399793024,43.8358098637893,39.3064324639405,42.6232691682532
ARID1A,150.760717398973,110.696846431452,116.746877620331,113.171261185018,115.126996071038,106.115943712473,132.506239845743,116.918809628419,75.0009144253849,113.548748036028,72.2781033692113,101.805215591592,83.2176241321789,108.219836512647,116.078972677102,110.975085135712,118.054515724279,99.7782986415789,114.686647645317,167.836695337982,115.961149801834,103.08191950615,72.9446980878743,91.6305530906591
ARNT2,6.92370158339721,14.2581784369038,12.9471312362723,12.2382505629869,47.2089036052264,43.6967771196103,18.1276773427312,7.20396743415244,4.68694947437308,22.3220273752226,3.38708640035623,6.17258282071032,7.84972152869026,15.2692779870522,2.06247009917975,12.3856366654394,19.2188598240199,27.6567416161072,14.3053571144777,10.6106175990076,14.2200022971778,11.5337562785597,8.7982407726233,12.2318710959465
ATF3,6.79816713003714,118.694594970901,95.0728824530809,188.396749405722,64.0008295818685,416.889482214529,32.3014548736531,316.897354828752,127.994203142053,72.5883462105583,368.414179849945,71.2920318748722,80.6625889914916,177.416207526764,22.3279221110729,160.553640494513,165.047300226803,94.3759006102451,477.509298690203,28.190378500221,679.584931445963,191.578256813795,122.433640932653,177.840379284582
ATM,462.392834153139,159.10378473216,100.244414077573,106.907080548755,107.239854948998,111.971110591354,121.079320178853,111.573732047229,107.603537526812,145.965013100081,55.8437269677247,91.5845632101529,123.308704625306,138.371697038126,138.064061365297,97.274649858926,140.642920068416,97.0995750329562,128.853732383764,101.264911577407,110.972506921758,130.480801886128,108.647618401378,144.31877679814
AXIN1,43.657338166762,33.225692910543,40.79375624366,35.3203687251958,59.8087249685024,95.8527727617658,57.8056150731096,40.7653789245853,31.811755146133,41.4388754310269,48.4793937228242,61.3679536721241,35.4940822889564,39.6894899233809,45.6786888046755,61.3674077148788,35.8328099150366,59.4624137939002,36.260631203723,58.6398273787556,38.7223810072216,32.7964242068336,31.8927060626962,34.4723857336372
