BB24_06_S10-016752C1,BB24_04_S10-016783A2,BB24_07_S10-017623A2,BB24_01_S10-018931A6,BB24_25_S11-011709,BB24_09_S11-012085C1,BB24_08_S11-003355A1,BB24_26_S12-011538,BB24_10_S12-003590C5,BB24_11_S12-008138A2,BB24_12_S13-003620D2,BB24_14_S13-008160A2,BB24_20_S13-019142C2,BB24_21_S13-021353A4,BB24_18_S13-009885J1,BB24_22_S14-012409D2,BB24_02_S14-002474B2,BB24_15_S16-023867D1,BB24_16_S16-007066C1,BB24_19_S17-018143A2,BB24_03_S21-024801A2,BB24_24_S21-028943A10,BB24_17_S21-032280A2,BB24_23_S22-009274B7
BCL2,5621.87810194142,2309.68795270507,1517.71438993419,3698.98368844341,951.620197985422,1571.71868695314,1073.07292744905,1821.41571221465,2880.21981066865,1020.10038734477,2163.84404610025,879.094951756763,2386.7608586303,4139.11961123066,727.409416524092,3004.32616030128,4123.78933927567,1840.94556089681,4768.13125936074,413.978377557341,798.106879310124,4255.53782701909,1216.32149573169,2931.09688748806
BCL2L1,622.906451700604,1252.5784001577,1108.97011714838,1105.12403388678,2082.44160208498,2219.30493028133,1332.46166918949,722.027869508679,1450.81877304292,1484.33046905605,2528.45451618827,2358.7978413561,1603.28763454789,877.339522705685,2453.17863540982,1691.23370816146,872.013700106409,1103.40585668894,1566.83968017218,1749.19355433446,963.87375900473,947.995178344782,1151.20792529637,1207.17929954316
BCL6B,90.39021065687,279.616871693707,504.788009014168,535.980674991316,115.642157640158,92.7600107578524,309.974927888992,594.061739983855,520.544091226568,186.897825104539,1337.51579479524,69.3009159049127,387.995607560591,305.266080503074,93.9089405459674,605.760264500666,428.174391669015,92.9183879317002,457.607336235402,91.7382251942711,343.663043269304,317.390456185918,472.724521360389,557.159676712229
BID,441.143528097116,204.234266785685,269.145818965519,207.93899096653,295.726128316435,235.801148842391,527.387898144466,170.932859146298,500.057561697079,449.760572670923,619.288135124373,627.558294027821,345.241270639313,132.201845887158,598.86193233412,443.000435857053,236.279161256377,140.207210361226,262.609777539802,252.858301375806,340.428567567946,194.192844903226,414.122307968605,239.250919999957
BIRC3,12961.1702063634,1168.43037607433,828.65642187724,908.836796724405,391.064701027405,503.678189255254,1127.96432092939,1030.26745157577,2989.17089953003,3395.51145480246,3734.96705163028,1862.14127737089,2479.75154143408,1766.69739503748,4088.11789540683,3470.57800025028,1043.02237482787,1139.079880627,1864.72539797852,299.883778156063,1185.43534454776,1358.30586676934,2023.7297691296,2056.02845406356
BIRC5,76.6351786003898,33.308592866335,17.8686020889971,17.0294863291555,79.448810592475,96.2276747114169,162.521576775131,1.86811867919451,36.3170296204583,55.4664513213471,3.66442683505546,25.6670058907084,55.5806379976604,16.8256894765474,268.641149594612,29.3701946424565,18.275736229775,26.5481108376286,9.79887229626128,53.963661878983,147.168644411796,35.4976168102672,54.6953991656648,16.3870493150656
BLK,5283.8973142679,40.320928206616,23.4525402418087,11.651753804159,2.64829368641583,13.8706558142583,12.9156219953747,22.4174241503342,129.437618390864,26.5274332406442,40.3086951856101,59.0341135486293,177.4304982233,7.21100977566317,269.410895008923,93.0056163677791,27.4136043446625,149.333123461661,17.6379701332703,3.85454727707021,11.3206649547535,13.572618192161,153.668026227344,170.425312876682
BLM,965.799750822861,245.431736909837,91.5765857061101,90.525164170774,226.870492469623,264.409376459299,533.845709142153,36.428314244293,249.563177904688,280.949633866823,65.0435763222344,252.820008023478,258.663738373727,86.532117307958,519.578154660065,106.466955578905,101.821958994461,155.970151171068,118.566354784761,103.301867025482,333.15099723989,122.153563729449,205.758882575596,137.651214246551
BMP2,199.447964818963,128.851661877664,246.810066354272,146.991355683237,105.931747456633,110.098330525675,122.698408956059,223.240182163744,317.541207707084,165.193561544012,1383.32113023344,68.0175656103773,322.795243755643,216.330293269895,23.0923624293362,477.265662939919,221.919654218697,39.8221662564429,278.28797321382,105.614595391724,176.278925724019,256.835698097815,313.84740949822,325.556046392636
BNIP3,425.423491461138,876.541917535131,427.729662505368,553.010161320471,641.76983667477,491.541365417778,734.03785007046,521.205111495269,361.307884429175,900.726937761875,689.82835169919,446.605902498326,477.779715095273,985.504669340633,651.974365921593,493.17451837125,1041.71696509718,419.792002620003,595.771435612686,792.494920165636,1546.0793852492,531.420204600764,406.308679516367,530.940397808125
BNIP3L,1294.93801788864,3001.27952564029,2694.80855254687,2055.19011330282,2150.41447336966,782.825137517203,1739.30376204379,2730.25544964278,2306.59698384295,3395.51145480246,5991.33787531568,2665.51856175007,3154.20120636723,3127.17457271259,1773.49343457302,2195.42204952363,2864.06894915189,1640.17547268724,3804.90211263825,1575.7389268663,2750.92158400511,2590.28197959626,3085.08096722524,2909.24748840131
