,Gene,Cum_Prop
204,HAVCR2,0.05115089514066496
205,HCK,0.017902813299232736
206,HDC,0.3938618925831202
207,HELLS,0.42710997442455245
208,HERC6,0.005115089514066497
209,HES1,0.005115089514066497
210,HEY1,0.09718670076726342
211,HK2,0.010230179028132993
212,HLA-A,0.07672634271099744
213,HLA-B,0.1329923273657289
214,HLA-C,0.09974424552429667
215,HLA-DMA,0.005115089514066497
216,HLA-DMB,0.06905370843989769
217,HLA-DOA,0.005115089514066497
218,HLA-DOB,0.005115089514066497
219,HLA-DPA1,0.0639386189258312
220,HLA-DPB1,0.07672634271099744
221,HLA-DQA1,0.13554987212276215
222,HLA-DQA2,0.1278772378516624
223,HLA-DQB1,0.03836317135549872
224,HLA-DRA,0.010230179028132993
225,HLA-DRB1,0.06649616368286446
226,HLA-DRB5,0.08695652173913043
227,HLA-E,0.289002557544757
228,HLA-F,0.03836317135549872
229,HMGA1,0.04603580562659847
230,HSD11B1,0.028132992327365727
231,ICAM1,0.005115089514066497
232,ICAM2,0.16112531969309463
233,ICAM3,0.0025575447570332483
234,ICAM5,0.0076726342710997444
235,ICOS,0.005115089514066497
236,ID4,0.015345268542199489
237,IDO1,0.043478260869565216
238,IER3,0.017902813299232736
239,IFI16,0.005115089514066497
240,IFI27,0.01278772378516624
241,IFI35,0.020460358056265986
242,IFI6,0.08695652173913043
243,IFIT1,0.005115089514066497
244,IFIT3,0.0025575447570332483
245,IFITM1,0.023017902813299233
246,IFNGR1,0.0792838874680307
247,IL10,0.0076726342710997444
248,IL10RA,0.08695652173913043
249,IL11RA,0.23273657289002558
250,IL16,0.0025575447570332483
251,IL18,0.010230179028132993
252,IL18R1,0.0639386189258312
253,IL1R2,0.0025575447570332483
254,IL1RN,0.010230179028132993
255,IL21R,0.10230179028132992
256,IL2RA,0.12531969309462915
257,IL2RB,0.04603580562659847
258,IL2RG,0.05115089514066496
259,IL32,0.005115089514066497
260,IL33,0.6624040920716112
261,IL34,0.17391304347826086
262,IL6,0.005115089514066497
263,IL6R,0.005115089514066497
264,IL7R,0.005115089514066497
265,INHBA,0.056265984654731455
266,IRF1,0.015345268542199489
267,IRF4,0.0076726342710997444
268,IRF7,0.061381074168797956
269,IRF8,0.005115089514066497
270,ISG15,0.15089514066496162
271,ITGAL,0.09974424552429667
272,ITGAM,0.058823529411764705
273,ITGAX,0.1432225063938619
274,ITGB2,0.005115089514066497
275,ITGB3,0.020460358056265986
276,ITGB8,0.5575447570332481
277,JAG1,0.0025575447570332483
278,JAG2,0.15089514066496162
279,JAK2,0.9130434782608695
280,JAK3,0.01278772378516624
281,KAT2B,0.2531969309462916
282,KDR,0.12531969309462915
283,KIF2C,0.5498721227621484
284,KIT,0.1278772378516624
285,KLRB1,0.030690537084398978
286,KLRD1,0.0025575447570332483
287,KLRK1,0.017902813299232736
288,LAG3,0.0025575447570332483
289,LAIR1,0.028132992327365727
290,LAMA1,0.0076726342710997444
291,LAMB3,0.030690537084398978
292,LAMC2,0.023017902813299233
293,LCK,0.04092071611253197
294,LDHA,0.01278772378516624
295,LGALS9,0.0025575447570332483
296,LIF,0.0076726342710997444
297,LILRA5,0.09207161125319693
298,LILRB2,0.0741687979539642
299,LILRB4,0.03324808184143223
300,LOXL2,0.015345268542199489
301,LRRC32,0.11253196930946291
302,LTBP1,0.028132992327365727
303,LY9,0.0076726342710997444
304,LY96,0.4040920716112532
305,LYZ,0.11764705882352941
306,MAP3K5,0.030690537084398978
307,MAP3K8,0.04603580562659847
308,MAPK10,0.2531969309462916
309,MARCO,0.005115089514066497
310,MELK,0.4833759590792839
311,MET,0.0076726342710997444
312,MFGE8,0.11764705882352941
313,MFNG,0.22506393861892582
314,MKI67,0.9002557544757033
315,MMP1,0.010230179028132993
316,MMP7,0.0025575447570332483
317,MMRN2,0.17135549872122763
318,MRC1,0.0025575447570332483
319,MS4A1,0.0025575447570332483
320,MS4A2,0.4219948849104859
321,MS4A4A,0.31202046035805625
322,MS4A6A,0.09718670076726342
323,MSH2,0.07161125319693094
324,MX1,0.0025575447570332483
325,MYC,0.0076726342710997444
326,MYCT1,0.629156010230179
327,NCAM1,0.010230179028132993
328,NDUFA4L2,0.0076726342710997444
329,NEIL1,0.08951406649616368
330,NFAM1,0.12276214833759591
331,NFATC2,0.010230179028132993
332,NFIL3,0.0025575447570332483
333,NFKBIA,0.005115089514066497
334,NGFR,0.0025575447570332483
335,NID2,0.0076726342710997444
336,NKG7,0.01278772378516624
337,NLRC5,0.08439897698209718
338,NLRP3,0.0025575447570332483
339,NOTCH1,0.010230179028132993
340,NT5E,0.23529411764705882
341,OAS1,0.01278772378516624
342,OAS3,0.08439897698209718
343,OASL,0.015345268542199489
344,OLFML2B,0.01278772378516624
345,OLR1,0.0076726342710997444
346,P2RY13,0.309462915601023
347,P4HA1,0.0025575447570332483
348,PALMD,0.01278772378516624
349,PARP9,0.0076726342710997444
350,PDCD1,0.11253196930946291
351,PDCD1LG2,0.3069053708439898
352,PDGFRB,0.09974424552429667
353,PDK1,0.030690537084398978
354,PDZK1IP1,0.10741687979539642
355,PECAM1,0.5754475703324808
