,Gene,Cum_Prop
0,AAAS,0.005115089514066497
1,AACS,0.010230179028132993
2,AADAT,0.0025575447570332483
3,AAK1,0.0025575447570332483
4,AAR2,0.02557544757033248
5,AASDHPPT,0.0025575447570332483
6,AATK,0.0076726342710997444
7,ABAT,0.0025575447570332483
8,ABCA1,0.0025575447570332483
9,ABCA3,0.020460358056265986
10,ABCA6,0.0
11,ABCA9,0.0076726342710997444
12,ABCB1,0.0741687979539642
13,ABCB10,0.0076726342710997444
14,ABCB4,0.01278772378516624
15,ABCB6,0.0741687979539642
16,ABCB8,0.0025575447570332483
17,ABCB9,0.0025575447570332483
18,ABCC5,0.0076726342710997444
19,ABCD4,0.0025575447570332483
20,ABCF2,0.0025575447570332483
21,ABHD13,0.0076726342710997444
22,ABHD15,0.0025575447570332483
23,ABHD17B,0.0025575447570332483
24,ABHD17C,0.0025575447570332483
25,ABL2,0.015345268542199489
26,ABLIM1,0.017902813299232736
27,ABLIM2,0.0076726342710997444
28,ABR,0.010230179028132993
29,ABT1,0.0025575447570332483
30,ACAA2,0.0076726342710997444
31,ACACB,0.0
32,ACAD10,0.0076726342710997444
33,ACAD8,0.005115089514066497
34,ACAD9,0.04092071611253197
35,ACADM,0.015345268542199489
36,ACADVL,0.0025575447570332483
37,ACBD6,0.1483375959079284
38,ACE,0.010230179028132993
39,ACER2,0.0025575447570332483
40,ACKR3,0.0025575447570332483
41,ACKR4,0.005115089514066497
42,ACO1,0.0025575447570332483
43,ACOT1,0.0025575447570332483
44,ACOT11,0.0076726342710997444
45,ACOT9,0.005115089514066497
46,ACP5,0.0076726342710997444
47,ACP6,0.005115089514066497
48,ACSL4,0.005115089514066497
49,ACSS1,0.0025575447570332483
50,ACSS2,0.0025575447570332483
51,ACTR1A,0.0025575447570332483
52,ACTR2,0.0025575447570332483
53,ACTR3,0.01278772378516624
54,ACTR3B,0.01278772378516624
55,ACVR1,0.0076726342710997444
56,ACY1,0.0025575447570332483
57,ACYP1,0.07161125319693094
58,ACYP2,0.0025575447570332483
59,ADA,0.0025575447570332483
60,ADAL,0.01278772378516624
61,ADAM19,0.0076726342710997444
62,ADAM9,0.0025575447570332483
63,ADAMDEC1,0.04859335038363171
64,ADAMTS12,0.005115089514066497
65,ADAMTS13,0.005115089514066497
66,ADAP1,0.0025575447570332483
67,ADAP2,0.0025575447570332483
68,ADAT1,0.0025575447570332483
69,ADAT3,0.0076726342710997444
70,ADCK1,0.0025575447570332483
71,ADCK5,0.0025575447570332483
72,ADCY6,0.0076726342710997444
73,ADCY7,0.015345268542199489
74,ADCY9,0.0025575447570332483
75,ADD3,0.005115089514066497
76,ADGRA3,0.0025575447570332483
77,ADGRB2,0.023017902813299233
78,ADGRF5,0.0025575447570332483
79,ADGRL1,0.0025575447570332483
80,ADGRL4,0.0025575447570332483
81,ADH5,0.0025575447570332483
82,ADK,0.020460358056265986
83,ADNP,0.0025575447570332483
84,ADO,0.017902813299232736
85,ADORA1,0.04092071611253197
86,ADORA2A,0.0025575447570332483
87,ADRA1B,0.0025575447570332483
88,ADRA2C,0.030690537084398978
89,ADRM1,0.0076726342710997444
90,AEBP1,0.0025575447570332483
91,AEBP2,0.010230179028132993
92,AFAP1L2,0.020460358056265986
93,AFG3L2,0.0025575447570332483
94,AFMID,0.043478260869565216
95,AGAP1,0.24808184143222506
96,AGBL2,0.0025575447570332483
97,AGFG1,0.005115089514066497
98,AGK,0.0025575447570332483
99,AGO3,0.0025575447570332483
