,Gene,Cum_Prop
151,CTSS,0.1432225063938619
152,CXCL1,0.03324808184143223
153,CXCL10,0.023017902813299233
154,CXCL11,0.03836317135549872
155,CXCL13,0.030690537084398978
156,CXCL14,0.005115089514066497
157,CXCL16,0.0076726342710997444
158,CXCL2,0.023017902813299233
159,CXCL3,0.0639386189258312
160,CXCL5,0.03836317135549872
161,CXCL6,0.005115089514066497
162,CXCL8,0.01278772378516624
163,CXCL9,0.03836317135549872
164,CXCR2,0.17135549872122763
165,CXCR3,0.020460358056265986
166,CXCR6,0.0639386189258312
167,CXorf36,0.1278772378516624
168,CYBB,0.02557544757033248
169,DAB2,0.09974424552429667
170,DEFB134,0.0025575447570332483
171,DEPTOR,0.0025575447570332483
172,DKK1,0.0076726342710997444
173,DLL1,0.020460358056265986
174,DLL4,0.15601023017902813
175,DNAJC14,0.005115089514066497
176,DNMT1,0.3887468030690537
177,DPP4,0.09462915601023018
178,DTX3L,0.017902813299232736
179,DTX4,0.03324808184143223
180,DUSP1,0.0025575447570332483
181,DUSP2,0.017902813299232736
182,DUSP5,0.0025575447570332483
183,E2F3,0.0076726342710997444
184,EDN1,0.010230179028132993
185,EGR1,0.0025575447570332483
186,EIF2B4,0.005115089514066497
187,EIF4EBP1,0.23785166240409208
188,EIF5AL1,0.01278772378516624
189,ELOB,0.010230179028132993
190,ENO1,0.37851662404092073
191,ENTPD1,0.47058823529411764
192,EOMES,0.08695652173913043
193,EPCAM,0.09462915601023018
194,ERBB2,0.028132992327365727
195,ERCC3,0.010230179028132993
196,ERO1A,0.005115089514066497
197,ESR1,0.030690537084398978
198,EXO1,0.16879795396419436
199,EZH2,0.7519181585677749
200,F2RL1,0.0025575447570332483
201,FADD,0.02557544757033248
202,FAM124B,0.07672634271099744
203,FANCA,0.09718670076726342
204,FAP,0.09207161125319693
205,FAS,0.2506393861892583
206,FASLG,0.010230179028132993
207,FCGR1A,0.0025575447570332483
208,FCGR2A,0.017902813299232736
209,FCGR2B,0.010230179028132993
210,FCGR3A/B,0.017902813299232736
211,FCGRT,0.03324808184143223
212,FCRL2,0.0025575447570332483
213,FGF13,0.10997442455242967
214,FGF18,0.0025575447570332483
215,FGF9,0.0025575447570332483
216,FGFR1,0.01278772378516624
217,FLNB,0.015345268542199489
218,FLT1,0.08695652173913043
219,FOXP3,0.0076726342710997444
220,FPR3,0.03324808184143223
221,FSTL3,0.07672634271099744
222,FYN,0.0025575447570332483
223,FZD8,0.0076726342710997444
224,FZD9,0.0076726342710997444
225,G6PD,0.010230179028132993
226,GBP1,0.0076726342710997444
227,GBP2,0.2915601023017903
228,GBP4,0.5242966751918159
229,GHR,0.05115089514066496
230,GIMAP4,0.42710997442455245
231,GIMAP6,0.12531969309462915
232,GLI1,0.16879795396419436
233,GLS,0.35038363171355497
234,GLUD1,0.04859335038363171
235,GNG4,0.14066496163682865
236,GOT1,0.005115089514066497
237,GOT2,0.0076726342710997444
238,GPC4,0.005115089514066497
239,GPSM3,0.0025575447570332483
240,GUSB,0.05370843989769821
241,GZMA,0.01278772378516624
242,GZMH,0.028132992327365727
243,GZMK,0.056265984654731455
244,GZMM,0.0025575447570332483
245,H2AFX,0.23273657289002558
246,HAVCR2,0.04092071611253197
247,HCK,0.005115089514066497
248,HDAC11,0.010230179028132993
249,HDAC3,0.02557544757033248
250,HDAC4,0.0025575447570332483
251,HDAC5,0.11764705882352941
252,HDC,0.028132992327365727
253,HELLS,0.25831202046035806
254,HES1,0.0025575447570332483
255,HEY1,0.023017902813299233
256,HIF1A,0.0025575447570332483
257,HK2,0.0025575447570332483
258,HLA-A,0.05115089514066496
259,HLA-B,0.08951406649616368
260,HLA-C,0.06905370843989769
261,HLA-DMB,0.03836317135549872
262,HLA-DOB,0.0025575447570332483
263,HLA-DPA1,0.028132992327365727
264,HLA-DPB1,0.03580562659846547
265,HLA-DQA1,0.14578005115089515
266,HLA-DQA2,0.028132992327365727
267,HLA-DQB1,0.04859335038363171
268,HLA-DRB1,0.030690537084398978
269,HLA-DRB5,0.05115089514066496
270,HLA-E,0.20971867007672634
271,HLA-F,0.015345268542199489
272,HMGA1,0.015345268542199489
273,HMGB1,0.03836317135549872
274,HNF1A,0.005115089514066497
275,HRAS,0.023017902813299233
276,HSD11B1,0.023017902813299233
277,ICAM1,0.0025575447570332483
278,ICAM2,0.09974424552429667
279,ICAM5,0.0025575447570332483
280,ICOS,0.0025575447570332483
281,ICOSLG,0.0025575447570332483
282,IDO1,0.08184143222506395
283,IER3,0.01278772378516624
284,IFI16,0.0025575447570332483
285,IFI27,0.0025575447570332483
286,IFI35,0.01278772378516624
287,IFI6,0.04859335038363171
288,IFITM1,0.010230179028132993
289,IFNA1,0.0076726342710997444
290,IFNAR1,0.02557544757033248
291,IFNG,0.21227621483375958
292,IFNGR1,0.05115089514066496
293,IGF2R,0.34782608695652173
294,IHH,0.11764705882352941
295,IKBKB,0.023017902813299233
296,IKBKG,0.0025575447570332483
297,IL10,0.03324808184143223
298,IL10RA,0.04603580562659847
299,IL11,0.010230179028132993
300,IL11RA,0.1585677749360614
301,IL15,0.020460358056265986
302,IL16,0.005115089514066497
303,IL17A,0.03836317135549872
304,IL18,0.01278772378516624
305,IL18R1,0.16112531969309463
306,IL1A,0.0025575447570332483
307,IL1R2,0.023017902813299233
308,IL1RN,0.0025575447570332483
309,IL2,0.017902813299232736
310,IL21R,0.043478260869565216
311,IL22RA1,0.023017902813299233
312,IL24,0.005115089514066497
313,IL2RA,0.10485933503836317
314,IL2RB,0.09462915601023018
315,IL2RG,0.07161125319693094
316,IL32,0.0025575447570332483
317,IL33,0.8209718670076727
318,IL34,0.17647058823529413
319,IL4,0.010230179028132993
320,IL6,0.0025575447570332483
321,INHBA,0.08184143222506395
322,IRF1,0.0076726342710997444
323,IRF2,0.3554987212276215
324,IRF3,0.0076726342710997444
325,IRF4,0.005115089514066497
326,IRF5,0.01278772378516624
327,IRF7,0.02557544757033248
328,IRF8,0.01278772378516624
