,Gene,Cum_Prop
0,AACS,0.028132992327365727
1,AAR2,0.015345268542199489
2,AARSD1,0.0
3,AASDHPPT,0.005115089514066497
4,AATK,0.0076726342710997444
5,ABAT,0.0025575447570332483
6,ABCA1,0.0025575447570332483
7,ABCA10,0.0025575447570332483
8,ABCA3,0.020460358056265986
9,ABCA5,0.0025575447570332483
10,ABCA8,0.0025575447570332483
11,ABCA9,0.0025575447570332483
12,ABCB1,0.04859335038363171
13,ABCB10,0.0025575447570332483
14,ABCB4,0.0076726342710997444
15,ABCB6,0.028132992327365727
16,ABCB8,0.0025575447570332483
17,ABCB9,0.0076726342710997444
18,ABCC11,0.0025575447570332483
19,ABCC5,0.0076726342710997444
20,ABCD4,0.0025575447570332483
21,ABCF1,0.005115089514066497
22,ABCG1,0.0076726342710997444
23,ABHD13,0.0076726342710997444
24,ABHD15,0.0025575447570332483
25,ABHD17C,0.010230179028132993
26,ABHD6,0.0025575447570332483
27,ABI2,0.0025575447570332483
28,ABI3,0.0025575447570332483
29,ABLIM1,0.03324808184143223
30,ABLIM2,0.0025575447570332483
31,ABO,0.0076726342710997444
32,ABTB1,0.0025575447570332483
33,ACAD10,0.0076726342710997444
34,ACAD11,0.0025575447570332483
35,ACAD8,0.0025575447570332483
36,ACAD9,0.02557544757033248
37,ACADM,0.010230179028132993
38,ACADVL,0.0025575447570332483
39,ACBD6,0.13554987212276215
40,ACE,0.0025575447570332483
41,ACKR4,0.005115089514066497
42,ACOT11,0.010230179028132993
43,ACP4,0.0025575447570332483
44,ACP5,0.0025575447570332483
45,ACSL4,0.0076726342710997444
46,ACSS1,0.010230179028132993
47,ACTA2,0.005115089514066497
48,ACTG2,0.010230179028132993
49,ACTR1B,0.0076726342710997444
50,ACTR3,0.0025575447570332483
51,ACTR3B,0.017902813299232736
52,ACVRL1,0.005115089514066497
53,ACYP1,0.061381074168797956
54,ADA2,0.0025575447570332483
55,ADAL,0.005115089514066497
56,ADAM12,0.0076726342710997444
57,ADAM28,0.0025575447570332483
58,ADAM33,0.0076726342710997444
59,ADAMDEC1,0.06649616368286446
60,ADAMTS12,0.0025575447570332483
61,ADAMTS13,0.015345268542199489
62,ADAMTS16,0.0025575447570332483
63,ADAMTSL3,0.005115089514066497
64,ADAP1,0.0025575447570332483
65,ADAR,0.0025575447570332483
66,ADARB1,0.0025575447570332483
67,ADAT2,0.005115089514066497
68,ADAT3,0.0025575447570332483
69,ADCK1,0.005115089514066497
70,ADCK5,0.005115089514066497
71,ADCY6,0.005115089514066497
72,ADCY7,0.02557544757033248
73,ADGRA3,0.0025575447570332483
74,ADGRB2,0.005115089514066497
75,ADGRL4,0.005115089514066497
76,ADH1A,0.005115089514066497
77,ADH1B,0.0025575447570332483
78,ADH5,0.0025575447570332483
79,ADIRF,0.0025575447570332483
80,ADK,0.0025575447570332483
81,ADM,0.0025575447570332483
82,ADNP,0.0025575447570332483
83,ADORA1,0.023017902813299233
84,ADORA2A,0.0025575447570332483
85,ADPGK,0.0025575447570332483
86,ADRA1B,0.005115089514066497
87,ADRA2C,0.028132992327365727
88,ADRM1,0.0076726342710997444
89,AEBP1,0.01278772378516624
90,AEBP2,0.010230179028132993
91,AFAP1L2,0.010230179028132993
92,AFMID,0.1278772378516624
93,AGAP1,0.1483375959079284
94,AGAP4,0.0025575447570332483
95,AGBL2,0.0025575447570332483
96,AGFG1,0.023017902813299233
97,AGK,0.0076726342710997444
98,AGO1,0.0025575447570332483
99,AGO3,0.0025575447570332483
100,AGPAT3,0.0025575447570332483
101,AGPAT5,0.0025575447570332483
102,AGRN,0.01278772378516624
103,AGTRAP,0.015345268542199489
104,AHDC1,0.020460358056265986
105,AIF1,0.005115089514066497
106,AIM2,0.0076726342710997444
107,AK2,0.017902813299232736
108,AK4,0.0076726342710997444
109,AKAP1,0.0025575447570332483
110,AKAP17A,0.0025575447570332483
111,AKR7A2,0.04603580562659847
112,AKTIP,0.005115089514066497
113,ALAS1,0.005115089514066497
114,ALCAM,0.010230179028132993
115,ALDH1A1,0.0076726342710997444
116,ALDH1A3,0.005115089514066497
117,ALDH1B1,0.0025575447570332483
118,ALDH1L2,0.0076726342710997444
119,ALDH2,0.005115089514066497
120,ALDH4A1,0.023017902813299233
121,ALG10,0.0025575447570332483
122,ALG10B,0.0025575447570332483
123,ALG14,0.0025575447570332483
124,ALG3,0.0025575447570332483
125,ALG6,0.0025575447570332483
126,ALG9,0.005115089514066497
127,ALK,0.01278772378516624
128,ALKBH1,0.04859335038363171
129,ALKBH7,0.0025575447570332483
130,ALOX5AP,0.0025575447570332483
131,ALS2,0.0076726342710997444
132,ALX3,0.017902813299232736
133,AMFR,0.04859335038363171
134,AMIGO2,0.020460358056265986
135,AMMECR1L,0.0076726342710997444
136,AMOTL2,0.22506393861892582
137,AMPD2,0.0025575447570332483
138,AMY1B,0.0076726342710997444
139,ANAPC15,0.0025575447570332483
140,ANAPC16,0.0025575447570332483
141,ANAPC5,0.005115089514066497
142,ANAPC7,0.0025575447570332483
143,ANGEL1,0.01278772378516624
144,ANGPTL2,0.0076726342710997444
145,ANK3,0.015345268542199489
146,ANKLE2,0.005115089514066497
147,ANKMY1,0.005115089514066497
148,ANKRD13C,0.0025575447570332483
149,ANKRD27,0.005115089514066497
150,ANKRD33B,0.01278772378516624
151,ANKRD52,0.03836317135549872
152,ANKRD6,0.030690537084398978
153,ANKRD61,0.03580562659846547
154,ANKS6,0.0025575447570332483
155,ANKZF1,0.020460358056265986
156,ANLN,0.0076726342710997444
