,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
287,HCK,7,4.414380051425844,0.1711549810729609,0.0175
288,KLRK1,7,3.803125069203811,0.25525086542785425,0.0175
289,COL5A1,7,2.7313494621181382,0.3645050755037541,0.0175
290,SOCS1,7,2.4068144848536095,0.4599216689960818,0.0175
291,CD38,7,2.3378250982670616,0.4584767264081198,0.0175
292,CXCL9,7,2.2450580920681333,0.5180489478257464,0.0175
293,F2RL1,7,2.215532440495781,0.4433765720397156,0.0175
294,PROM1,7,1.7467926134060892,0.5386090400980976,0.0175
295,TDO2,7,1.286789951392297,0.6215854993269123,0.0175
296,IER3,7,1.2626730971956506,0.6071539280417915,0.0175
297,TNF,7,1.252673542370202,0.613266580305927,0.0175
298,TGFB2,7,1.1671662038275266,0.6173754216019296,0.0175
299,CD45RA,6,3.562615377007852,0.2408441773112608,0.015
300,FCAR,6,2.54195990403277,0.3772876277246382,0.015
301,IRF1,6,2.5014200060242935,0.4165338261147532,0.015
302,S100A12,6,2.385869689450709,0.402382916242632,0.015
303,TLR5,6,2.2825285252016174,0.4642309913867346,0.015
304,LOXL2,6,2.0865453043073656,0.463900731799038,0.015
305,C7,6,2.0695387332344986,0.47882281192730547,0.015
306,BNIP3,6,1.775962965981451,0.5426259413601553,0.015
307,FGF9,6,1.6393107151400985,0.5572135767457973,0.015
308,BCAT1,6,1.523710433599893,0.5609386314008449,0.015
309,OASL,6,1.289401918151259,0.601086910074353,0.015
310,CXCL11,6,1.2646735976656998,0.6391443625290174,0.015
311,ID4,6,1.2106152011629872,0.6296727805404817,0.015
312,PLOD2,6,1.1650874559128013,0.6400411320852504,0.015
313,RELN,6,1.08624962058335,0.6695958529847992,0.015
314,NKG7,5,4.028146673310036,0.21244337712321787,0.0125
315,CCL4,5,3.965262207558559,0.1815243865486031,0.0125
316,CD8A,5,3.923840915034516,0.22269852929876327,0.0125
317,CLEC7A,5,3.2368684254356515,0.2846953367982471,0.0125
318,JAK3,5,3.1084866166826135,0.30795426841420015,0.0125
319,OLFML2B,5,3.1055822669691064,0.2816680625684999,0.0125
320,CCR4,5,2.705257506629673,0.3933652021398305,0.0125
321,THY1,5,2.0041799045262376,0.5345122883741734,0.0125
322,TNFAIP6,5,1.9919773201194055,0.4822199191838469,0.0125
323,LDHA,5,1.9411651486893118,0.4484481442227256,0.0125
324,TNFRSF8,5,1.939839191853529,0.5120294047475817,0.0125
325,COL4A5,5,1.9010907222307645,0.5000389078307936,0.0125
326,FGF18,5,1.7681408098666085,0.5588178586056186,0.0125
327,IFI27,5,1.3748153303138613,0.5690771735475646,0.0125
328,CXCL8,5,1.2855453257166847,0.6291548205822228,0.0125
329,CXCL16,5,1.2836378555354315,0.6504730425617355,0.0125
330,OAS1,5,1.2773978904422858,0.6149199156520764,0.0125
331,PALMD,5,1.2248050121564273,0.6402862955776709,0.0125
332,PRKAA2,5,1.1297227738495383,0.6375001640523457,0.0125
333,BAMBI,5,1.0708547981214505,0.6594678690137845,0.0125
334,WNT2B,5,1.0650018171186673,0.6718853049289554,0.0125
335,PRF1,4,3.20537107170323,0.2675027361996418,0.01
