,Gene,Cum_Prop
74,ADGRF3,0.005115089514066497
75,ADGRG5,0.010230179028132993
76,ADGRL4,0.010230179028132993
77,ADH1A,0.005115089514066497
78,ADH1B,0.0025575447570332483
79,ADIRF,0.005115089514066497
80,ADM,0.0025575447570332483
81,ADORA1,0.030690537084398978
82,ADORA2A,0.0025575447570332483
83,ADORA2B,0.0025575447570332483
84,ADPRH,0.0025575447570332483
85,ADRA1B,0.005115089514066497
86,ADRA2C,0.056265984654731455
87,ADRB3,0.061381074168797956
88,AEBP1,0.023017902813299233
89,AEN,0.0025575447570332483
90,AFAP1L2,0.015345268542199489
91,AGRN,0.04603580562659847
92,AGT,0.0025575447570332483
93,AHDC1,0.07161125319693094
94,AIF1,0.01278772378516624
95,AIM2,0.0076726342710997444
96,AJUBA,0.0025575447570332483
97,AK4,0.01278772378516624
98,AKAP13,0.0025575447570332483
99,AKAP14,0.0025575447570332483
100,AKR1C3,0.0025575447570332483
101,AKR1C4,0.0025575447570332483
102,AKR7L,0.023017902813299233
103,ALDH1A1,0.01278772378516624
104,ALDH1A3,0.005115089514066497
105,ALDH1L2,0.010230179028132993
106,ALDH2,0.01278772378516624
107,ALDH3A1,0.005115089514066497
108,ALG3,0.010230179028132993
109,ALK,0.028132992327365727
110,ALKAL2,0.0025575447570332483
111,ALKBH7,0.005115089514066497
112,ALOX12B,0.023017902813299233
113,ALOX15B,0.005115089514066497
114,ALOX5AP,0.005115089514066497
115,ALPP,0.005115089514066497
116,ALX1,0.0025575447570332483
117,AMBP,0.04859335038363171
118,AMIGO2,0.03324808184143223
119,AMOTL2,0.3350383631713555
120,AMY1A,0.017902813299232736
121,AMY1B,0.017902813299232736
122,AMY2A,0.010230179028132993
123,ANGPT1,0.005115089514066497
124,ANGPTL1,0.0025575447570332483
125,ANGPTL2,0.010230179028132993
126,ANGPTL7,0.0025575447570332483
127,ANK1,0.0025575447570332483
128,ANKLE1,0.0025575447570332483
129,ANKRD1,0.0076726342710997444
130,ANKRD13B,0.0025575447570332483
131,ANKRD18A,0.005115089514066497
132,ANKRD22,0.015345268542199489
133,ANKRD33B,0.030690537084398978
134,ANLN,0.015345268542199489
135,ANO1,0.0025575447570332483
136,ANO2,0.0025575447570332483
137,ANO3,0.0025575447570332483
138,ANO8,0.04859335038363171
139,ANO9,0.010230179028132993
140,ANTXR1,0.005115089514066497
141,ANXA5,0.056265984654731455
142,ANXA6,0.005115089514066497
143,AOAH,0.010230179028132993
144,AOC3,0.005115089514066497
145,AP1S2,0.0025575447570332483
146,AP3B2,0.04092071611253197
147,APBA2,0.0076726342710997444
148,APCDD1,0.005115089514066497
149,APOA1,0.005115089514066497
150,APOBEC3C,0.03324808184143223
151,APOBEC3D,0.1432225063938619
152,APOBEC3G,0.05115089514066496
153,APOBEC3H,0.030690537084398978
154,APOBEC4,0.0076726342710997444
155,APOC1,0.030690537084398978
156,APOC2,0.01278772378516624
157,APOC4-APOC2,0.01278772378516624
158,APOD,0.0025575447570332483
159,APOE,0.0025575447570332483
160,APOL3,0.017902813299232736
161,APOL4,0.05370843989769821
162,AQP1,0.0025575447570332483
163,AQP3,0.030690537084398978
164,AQP9,0.005115089514066497
165,AREG,0.010230179028132993
166,ARFGEF3,0.005115089514066497
167,ARG1,0.0025575447570332483
168,ARHGAP11B,0.010230179028132993
169,ARHGAP20,0.0076726342710997444
170,ARHGAP22,0.0025575447570332483
171,ARHGAP23,0.028132992327365727
172,ARHGAP31,0.01278772378516624
173,ARHGAP33,0.056265984654731455
174,ARHGAP39,0.020460358056265986
175,ARHGDIB,0.017902813299232736
176,ARHGEF16,0.010230179028132993
177,ARHGEF19,0.010230179028132993
178,ARHGEF4,0.0025575447570332483
179,ARHGEF6,0.0025575447570332483
180,ARID5B,0.01278772378516624
181,ARL10,0.0076726342710997444
182,ARL4A,0.005115089514066497
