from	to	weight	Type
CD40	SLAMF6	0.186123610437899	>0.1
CD40	IL10RA	0.183785593274889	>0.1
CD40	SLFN12L	0.182463103579004	>0.1
CD40	RCSD1	0.179259447555471	>0.1
CD40	GMFG	0.178170952724843	>0.1
CD40	SH2D1A	0.177636781236278	>0.1
CD40	PTPN7	0.177397951385566	>0.1
CD40	SNX20	0.177325864021685	>0.1
CD40	ZNF831	0.177058061324523	>0.1
CD40	P2RY8	0.177003712797918	>0.1
CD40	PRF1	0.176731333053329	>0.1
CD40	CCL5	0.176479160529287	>0.1
CD40	ITGAL	0.175212770334236	>0.1
CD40	SCML4	0.174614731032995	>0.1
CD40	CD3D	0.174296455870926	>0.1
CD40	SASH3	0.174270060020483	>0.1
CD40	ANKRD44	0.173374949017501	>0.1
CD40	CYTIP	0.172616631473535	>0.1
CD40	SLAMF1	0.172477434611414	>0.1
CD40	JAML	0.172476311171397	>0.1
CD40	GRAP2	0.172187960694013	>0.1
CD40	GZMK	0.17216749394638	>0.1
CD40	ITK	0.171854000754492	>0.1
CD40	SLA	0.171695623162881	>0.1
CD40	RHOH	0.170816776480087	>0.1
CD40	SPN	0.17055228959054	>0.1
CD40	FAM78A	0.170511750185735	>0.1
CD40	LY9	0.169937299980598	>0.1
CD40	GIMAP1-GIMAP5	0.169522328566331	>0.1
CD40	GIMAP5	0.169060714680463	>0.1
