from	to	weight	Type
CD274	TNFSF13B	0.179708320411001	>0.1
CD274	KYNU	0.175701666319425	>0.1
CD274	AIM2	0.171702202693674	>0.1
CD274	MARCHF1	0.171104089488813	>0.1
CD274	TFEC	0.170881952553925	>0.1
CD274	PDCD1LG2	0.169958408258131	>0.1
CD274	TLR2	0.169336498536884	>0.1
CD274	SLAMF6	0.167371208283254	>0.1
CD274	CTSS	0.166570642930558	>0.1
CD274	SLA	0.166371050804792	>0.1
CD274	CD53	0.164343189834547	>0.1
CD274	GLRX	0.164242248766646	>0.1
CD274	GPR174	0.162691748866092	>0.1
CD274	CD86	0.162530209344757	>0.1
CD274	LY96	0.161852262867749	>0.1
CD274	RNASE6	0.160995606703042	>0.1
CD274	TLR4	0.160247124157244	>0.1
CD274	CD84	0.159926223989986	>0.1
CD274	SH2D1A	0.159149463950587	>0.1
CD274	GPR65	0.157528705492869	>0.1
CD274	GIMAP4	0.157230222631102	>0.1
CD274	TLR1	0.156383156439518	>0.1
CD274	CCR2	0.156236516889137	>0.1
CD274	IL2RA	0.156224097784264	>0.1
CD274	TNFSF8	0.156201632106952	>0.1
CD274	IL7R	0.156175872278514	>0.1
CD274	TIGIT	0.156089459793346	>0.1
CD274	CLEC7A	0.155131578051719	>0.1
CD274	FGL2	0.154041117647649	>0.1
CD274	AOAH	0.153572144653708	>0.1
