From	To	Weight
FGD5-AS1	GABPB1-IT1	0.451974305527564
GABPB1-AS1	GABPB1-IT1	0.453503872934659
ALDOC	GARS1-DT	0.311896084420338
ARPP19	GARS1-DT	0.431572029888752
BAZ2B-AS1	GARS1-DT	0.434466844256826
CERS6-AS1	GARS1-DT	0.435400052291375
CHASERR	GARS1-DT	0.442206556264005
CIZ1	GARS1-DT	0.433878522474463
CLK2	GARS1-DT	0.429054218001924
DKFZP586I1420	GARS1-DT	0.441079402125591
DLEU1	GARS1-DT	0.435050237217692
DLEU2	GARS1-DT	0.426474429387871
EBLN3P	GARS1-DT	0.444160033445641
EGR1	GARS1-DT	0.385008336952664
EIF3J-DT	GARS1-DT	0.435925726300303
ELOA-AS1	GARS1-DT	0.442701548724322
ENO1	GARS1-DT	0.363014399913641
ERVK3-1	GARS1-DT	0.42150265335007
ESYT3	GARS1-DT	0.366027006917717
FCF1P2	GARS1-DT	0.432472734067792
FGD5-AS1	GARS1-DT	0.444700997901478
GABPB1-AS1	GARS1-DT	0.437136088462178
GABPB1-IT1	GARS1-DT	0.455151285017386
ALDOC	GMFB	0.272229573204696
ARPP19	GMFB	0.420463437277396
BAZ2B-AS1	GMFB	0.418616636875815
CERS6-AS1	GMFB	0.430963174997205
CHASERR	GMFB	0.438508952727717
CIZ1	GMFB	0.4031974751598
CLK2	GMFB	0.345153338202982
DKFZP586I1420	GMFB	0.422588516705886
DLEU1	GMFB	0.426798601438284
DLEU2	GMFB	0.402016924058256
EBLN3P	GMFB	0.443388995301059
EGR1	GMFB	0.314908407021374
EIF3J-DT	GMFB	0.41543647055583
ELOA-AS1	GMFB	0.439806091173974
ENO1	GMFB	0.301409818094534
ERVK3-1	GMFB	0.397974926477924
ESYT3	GMFB	0.272557636116162
FCF1P2	GMFB	0.416293746530367
FGD5-AS1	GMFB	0.440630183602387
GABPB1-AS1	GMFB	0.410518108309582
GABPB1-IT1	GMFB	0.432321935217592
GARS1-DT	GMFB	0.424559488399729
ALDOC	GTF2IRD1P1	0.347823610616164
ARPP19	GTF2IRD1P1	0.440311848863086
BAZ2B-AS1	GTF2IRD1P1	0.434804788818163
CERS6-AS1	GTF2IRD1P1	0.438958318787778
CHASERR	GTF2IRD1P1	0.443173270899506
CIZ1	GTF2IRD1P1	0.439107741889681
CLK2	GTF2IRD1P1	0.431316550574146
DKFZP586I1420	GTF2IRD1P1	0.437689242027472
DLEU1	GTF2IRD1P1	0.43936292337388
DLEU2	GTF2IRD1P1	0.434926586872252
EBLN3P	GTF2IRD1P1	0.446838056899357
EGR1	GTF2IRD1P1	0.410661172741509
EIF3J-DT	GTF2IRD1P1	0.437174691326077
ELOA-AS1	GTF2IRD1P1	0.447711289216883
ENO1	GTF2IRD1P1	0.399472912616885
ERVK3-1	GTF2IRD1P1	0.431191136546329
ESYT3	GTF2IRD1P1	0.37358313597312
FCF1P2	GTF2IRD1P1	0.440704753617347
FGD5-AS1	GTF2IRD1P1	0.449845007655713
GABPB1-AS1	GTF2IRD1P1	0.436555639148881
GABPB1-IT1	GTF2IRD1P1	0.450713450149107
GARS1-DT	GTF2IRD1P1	0.434411277970411
GMFB	GTF2IRD1P1	0.434552709484319
