from	to	weight	Type
RRM2	ECT2	0.222713002164455	>0.2
RRM2	NUF2	0.220515372015487	>0.2
RRM2	BUB1	0.21958914674453	>0.2
RRM2	KIF11	0.219332092727342	>0.2
RRM2	DEPDC1	0.219013760701798	>0.2
RRM2	NEK2	0.218465606926548	>0.2
RRM2	NEIL3	0.217584582108754	>0.2
RRM2	KIF14	0.217075341046656	>0.2
RRM2	KIF2C	0.216950955489562	>0.2
RRM2	MELK	0.21673971114567	>0.2
RRM2	TTK	0.215967596459163	>0.2
RRM2	PTTG1	0.215851514196591	>0.2
RRM2	CEP55	0.215737177103744	>0.2
RRM2	CLSPN	0.215246208720538	>0.2
RRM2	KIF4A	0.215238259819906	>0.2
RRM2	TOP2A	0.214057922690051	>0.2
RRM2	LMNB1	0.213899828452787	>0.2
RRM2	HMMR	0.213859005550633	>0.2
RRM2	CENPF	0.213622108886018	>0.2
RRM2	MCM10	0.213601143341838	>0.2
RRM2	EXO1	0.212786067266305	>0.2
RRM2	BRCA1	0.212737473142749	>0.2
RRM2	BUB1B	0.21249297472328	>0.2
RRM2	HJURP	0.211637869335961	>0.2
RRM2	DLGAP5	0.211308929711854	>0.2
RRM2	CKAP2L	0.210525047561922	>0.2
RRM2	FANCI	0.210159698457859	>0.2
RRM2	SHCBP1	0.21001749948514	>0.2
RRM2	CCNB2	0.209609766988311	>0.2
RRM2	NCAPH	0.209170759859805	>0.2
